Table: Internal Energy [G]
Temperature {K} 	 Pressure {Pa} 	 Specific Internal Energy {J/Kg}
330 	 7000000 	 7.318993e+05
330 	 7200000 	 7.294304e+05
330 	 7400000 	 7.268548e+05
330 	 7600000 	 7.241408e+05
330 	 7800000 	 7.212841e+05
330 	 8000000 	 7.182690e+05
330 	 8200000 	 7.150820e+05
330 	 8400000 	 7.116936e+05
330 	 8600000 	 7.080769e+05
330 	 8800000 	 7.042089e+05
330 	 9000000 	 7.000819e+05
330 	 9200000 	 6.956578e+05
330 	 9400000 	 6.909527e+05
330 	 9600000 	 6.859832e+05
330 	 9800000 	 6.808231e+05
330 	 10000000 	 6.755829e+05
331 	 200000 	 7.868699e+05
331 	 400000 	 7.857727e+05
331 	 600000 	 7.846603e+05
331 	 800000 	 7.835336e+05
331 	 1000000 	 7.823920e+05
331 	 1200000 	 7.812309e+05
331 	 1400000 	 7.800573e+05
331 	 1600000 	 7.788597e+05
331 	 1800000 	 7.776465e+05
331 	 2000000 	 7.764113e+05
331 	 2200000 	 7.751595e+05
331 	 2400000 	 7.738844e+05
331 	 2600000 	 7.725802e+05
331 	 2800000 	 7.712646e+05
331 	 3000000 	 7.699215e+05
331 	 3200000 	 7.685514e+05
331 	 3400000 	 7.671588e+05
331 	 3600000 	 7.657317e+05
331 	 3800000 	 7.642751e+05
331 	 4000000 	 7.627903e+05
331 	 4200000 	 7.612719e+05
331 	 4400000 	 7.597165e+05
331 	 4600000 	 7.581298e+05
331 	 4800000 	 7.565017e+05
331 	 5000000 	 7.548343e+05
331 	 5200000 	 7.531123e+05
331 	 5400000 	 7.513531e+05
331 	 5600000 	 7.495454e+05
331 	 5800000 	 7.476765e+05
331 	 6000000 	 7.457543e+05
331 	 6200000 	 7.437519e+05
331 	 6400000 	 7.416942e+05
331 	 6600000 	 7.395646e+05
331 	 6800000 	 7.373765e+05
331 	 7000000 	 7.350561e+05
331 	 7200000 	 7.326650e+05
331 	 7400000 	 7.301540e+05
331 	 7600000 	 7.275303e+05
331 	 7800000 	 7.247860e+05
331 	 8000000 	 7.218936e+05
331 	 8200000 	 7.188246e+05
331 	 8400000 	 7.155950e+05
331 	 8600000 	 7.121665e+05
331 	 8800000 	 7.085195e+05
331 	 9000000 	 7.046304e+05
331 	 9200000 	 7.004919e+05
331 	 9400000 	 6.960953e+05
331 	 9600000 	 6.914614e+05
331 	 9800000 	 6.866173e+05
331 	 10000000 	 6.816513e+05
332 	 200000 	 7.897038e+05
332 	 400000 	 7.886119e+05
332 	 600000 	 7.875091e+05
332 	 800000 	 7.863877e+05
332 	 1000000 	 7.852497e+05
332 	 1200000 	 7.840953e+05
332 	 1400000 	 7.829257e+05
332 	 1600000 	 7.817393e+05
332 	 1800000 	 7.805317e+05
332 	 2000000 	 7.793038e+05
332 	 2200000 	 7.780642e+05
332 	 2400000 	 7.767983e+05
332 	 2600000 	 7.755095e+05
332 	 2800000 	 7.742062e+05
332 	 3000000 	 7.728740e+05
332 	 3200000 	 7.715135e+05
332 	 3400000 	 7.701308e+05
332 	 3600000 	 7.687230e+05
332 	 3800000 	 7.672782e+05
332 	 4000000 	 7.658091e+05
332 	 4200000 	 7.643087e+05
332 	 4400000 	 7.627706e+05
332 	 4600000 	 7.612015e+05
332 	 4800000 	 7.595975e+05
332 	 5000000 	 7.579458e+05
332 	 5200000 	 7.562519e+05
332 	 5400000 	 7.545123e+05
332 	 5600000 	 7.527310e+05
332 	 5800000 	 7.508932e+05
332 	 6000000 	 7.490017e+05
332 	 6200000 	 7.470340e+05
332 	 6400000 	 7.450302e+05
332 	 6600000 	 7.429581e+05
332 	 6800000 	 7.407794e+05
332 	 7000000 	 7.385371e+05
332 	 7200000 	 7.362138e+05
332 	 7400000 	 7.337620e+05
332 	 7600000 	 7.312373e+05
332 	 7800000 	 7.285726e+05
332 	 8000000 	 7.257830e+05
332 	 8200000 	 7.228449e+05
332 	 8400000 	 7.197593e+05
332 	 8600000 	 7.164835e+05
332 	 8800000 	 7.130150e+05
332 	 9000000 	 7.093510e+05
332 	 9200000 	 7.054523e+05
332 	 9400000 	 7.013274e+05
332 	 9600000 	 6.969904e+05
332 	 9800000 	 6.924481e+05
332 	 10000000 	 6.877568e+05
333 	 200000 	 7.925433e+05
333 	 400000 	 7.914567e+05
333 	 600000 	 7.903578e+05
333 	 800000 	 7.892418e+05
333 	 1000000 	 7.881113e+05
333 	 1200000 	 7.869639e+05
333 	 1400000 	 7.858044e+05
333 	 1600000 	 7.846248e+05
333 	 1800000 	 7.834262e+05
333 	 2000000 	 7.822156e+05
333 	 2200000 	 7.809824e+05
333 	 2400000 	 7.797241e+05
333 	 2600000 	 7.784497e+05
333 	 2800000 	 7.771500e+05
333 	 3000000 	 7.758231e+05
333 	 3200000 	 7.744731e+05
333 	 3400000 	 7.731043e+05
333 	 3600000 	 7.717122e+05
333 	 3800000 	 7.702854e+05
333 	 4000000 	 7.688325e+05
333 	 4200000 	 7.673425e+05
333 	 4400000 	 7.658262e+05
333 	 4600000 	 7.642751e+05
333 	 4800000 	 7.626882e+05
333 	 5000000 	 7.610628e+05
333 	 5200000 	 7.593912e+05
333 	 5400000 	 7.576792e+05
333 	 5600000 	 7.559187e+05
333 	 5800000 	 7.541150e+05
333 	 6000000 	 7.522578e+05
333 	 6200000 	 7.503505e+05
333 	 6400000 	 7.483562e+05
333 	 6600000 	 7.463105e+05
333 	 6800000 	 7.441953e+05
333 	 7000000 	 7.420236e+05
333 	 7200000 	 7.397320e+05
333 	 7400000 	 7.373766e+05
333 	 7600000 	 7.348960e+05
333 	 7800000 	 7.323335e+05
333 	 8000000 	 7.296284e+05
333 	 8200000 	 7.267981e+05
333 	 8400000 	 7.238339e+05
333 	 8600000 	 7.207099e+05
333 	 8800000 	 7.174135e+05
333 	 9000000 	 7.139217e+05
333 	 9200000 	 7.102498e+05
333 	 9400000 	 7.063686e+05
333 	 9600000 	 7.022768e+05
333 	 9800000 	 6.980096e+05
333 	 10000000 	 6.935829e+05
334 	 200000 	 7.937756e+05
334 	 400000 	 7.926951e+05
334 	 600000 	 7.916007e+05
334 	 800000 	 7.904936e+05
334 	 1000000 	 7.893719e+05
334 	 1200000 	 7.882342e+05
334 	 1400000 	 7.870789e+05
334 	 1600000 	 7.859105e+05
334 	 1800000 	 7.847214e+05
334 	 2000000 	 7.835076e+05
334 	 2200000 	 7.822836e+05
334 	 2400000 	 7.810383e+05
334 	 2600000 	 7.797756e+05
334 	 2800000 	 7.784924e+05
334 	 3000000 	 7.771810e+05
334 	 3200000 	 7.758403e+05
334 	 3400000 	 7.744839e+05
334 	 3600000 	 7.730963e+05
334 	 3800000 	 7.716891e+05
334 	 4000000 	 7.702481e+05
334 	 4200000 	 7.687819e+05
334 	 4400000 	 7.672785e+05
334 	 4600000 	 7.657510e+05
334 	 4800000 	 7.641795e+05
334 	 5000000 	 7.625750e+05
334 	 5200000 	 7.609268e+05
334 	 5400000 	 7.592432e+05
334 	 5600000 	 7.575085e+05
334 	 5800000 	 7.557343e+05
334 	 6000000 	 7.539035e+05
334 	 6200000 	 7.520230e+05
334 	 6400000 	 7.500934e+05
334 	 6600000 	 7.480970e+05
334 	 6800000 	 7.460113e+05
334 	 7000000 	 7.438826e+05
334 	 7200000 	 7.416434e+05
334 	 7400000 	 7.393526e+05
334 	 7600000 	 7.369506e+05
334 	 7800000 	 7.344635e+05
334 	 8000000 	 7.318500e+05
334 	 8200000 	 7.291323e+05
334 	 8400000 	 7.262701e+05
334 	 8600000 	 7.232750e+05
334 	 8800000 	 7.201244e+05
334 	 9000000 	 7.168098e+05
334 	 9200000 	 7.133114e+05
334 	 9400000 	 7.096392e+05
334 	 9600000 	 7.057874e+05
334 	 9800000 	 7.017528e+05
334 	 10000000 	 6.975750e+05
335 	 200000 	 7.981274e+05
335 	 400000 	 7.970552e+05
335 	 600000 	 7.959683e+05
335 	 800000 	 7.948675e+05
335 	 1000000 	 7.937527e+05
335 	 1200000 	 7.926201e+05
335 	 1400000 	 7.914727e+05
335 	 1600000 	 7.903076e+05
335 	 1800000 	 7.891263e+05
335 	 2000000 	 7.879256e+05
335 	 2200000 	 7.867091e+05
335 	 2400000 	 7.854728e+05
335 	 2600000 	 7.842225e+05
335 	 2800000 	 7.829420e+05
335 	 3000000 	 7.816379e+05
335 	 3200000 	 7.803164e+05
335 	 3400000 	 7.789718e+05
335 	 3600000 	 7.776064e+05
335 	 3800000 	 7.762086e+05
335 	 4000000 	 7.747787e+05
335 	 4200000 	 7.733284e+05
335 	 4400000 	 7.718435e+05
335 	 4600000 	 7.703317e+05
335 	 4800000 	 7.687804e+05
335 	 5000000 	 7.671990e+05
335 	 5200000 	 7.655779e+05
335 	 5400000 	 7.639151e+05
335 	 5600000 	 7.622142e+05
335 	 5800000 	 7.604643e+05
335 	 6000000 	 7.586684e+05
335 	 6200000 	 7.568181e+05
335 	 6400000 	 7.549283e+05
335 	 6600000 	 7.529470e+05
335 	 6800000 	 7.509163e+05
335 	 7000000 	 7.488224e+05
335 	 7200000 	 7.466538e+05
335 	 7400000 	 7.444216e+05
335 	 7600000 	 7.420895e+05
335 	 7800000 	 7.396650e+05
335 	 8000000 	 7.371314e+05
335 	 8200000 	 7.345100e+05
335 	 8400000 	 7.317473e+05
335 	 8600000 	 7.288745e+05
335 	 8800000 	 7.258574e+05
335 	 9000000 	 7.226902e+05
335 	 9200000 	 7.193566e+05
335 	 9400000 	 7.158690e+05
335 	 9600000 	 7.122186e+05
335 	 9800000 	 7.083985e+05
335 	 10000000 	 7.044363e+05
336 	 200000 	 8.013531e+05
336 	 400000 	 8.002855e+05
336 	 600000 	 7.992039e+05
336 	 800000 	 7.981078e+05
336 	 1000000 	 7.969984e+05
336 	 1200000 	 7.958748e+05
336 	 1400000 	 7.947347e+05
336 	 1600000 	 7.935783e+05
336 	 1800000 	 7.924073e+05
336 	 2000000 	 7.912177e+05
336 	 2200000 	 7.900062e+05
336 	 2400000 	 7.887775e+05
336 	 2600000 	 7.875253e+05
336 	 2800000 	 7.862572e+05
336 	 3000000 	 7.849705e+05
336 	 3200000 	 7.836667e+05
336 	 3400000 	 7.823319e+05
336 	 3600000 	 7.809722e+05
336 	 3800000 	 7.795901e+05
336 	 4000000 	 7.781794e+05
336 	 4200000 	 7.767433e+05
336 	 4400000 	 7.752760e+05
336 	 4600000 	 7.737787e+05
336 	 4800000 	 7.722451e+05
336 	 5000000 	 7.706808e+05
336 	 5200000 	 7.690848e+05
336 	 5400000 	 7.674473e+05
336 	 5600000 	 7.657667e+05
336 	 5800000 	 7.640458e+05
336 	 6000000 	 7.622763e+05
336 	 6200000 	 7.604578e+05
336 	 6400000 	 7.585992e+05
336 	 6600000 	 7.566587e+05
336 	 6800000 	 7.546758e+05
336 	 7000000 	 7.526394e+05
336 	 7200000 	 7.505119e+05
336 	 7400000 	 7.483320e+05
336 	 7600000 	 7.460618e+05
336 	 7800000 	 7.436905e+05
336 	 8000000 	 7.412447e+05
336 	 8200000 	 7.386913e+05
336 	 8400000 	 7.360499e+05
336 	 8600000 	 7.332671e+05
336 	 8800000 	 7.303618e+05
336 	 9000000 	 7.273327e+05
336 	 9200000 	 7.241483e+05
336 	 9400000 	 7.208250e+05
336 	 9600000 	 7.173534e+05
336 	 9800000 	 7.137342e+05
336 	 10000000 	 7.099770e+05
337 	 200000 	 8.034260e+05
337 	 400000 	 8.023625e+05
337 	 600000 	 8.012870e+05
337 	 800000 	 8.002008e+05
337 	 1000000 	 7.990941e+05
337 	 1200000 	 7.979742e+05
337 	 1400000 	 7.968433e+05
337 	 1600000 	 7.956942e+05
337 	 1800000 	 7.945280e+05
337 	 2000000 	 7.933482e+05
337 	 2200000 	 7.921446e+05
337 	 2400000 	 7.909250e+05
337 	 2600000 	 7.896842e+05
337 	 2800000 	 7.884316e+05
337 	 3000000 	 7.871574e+05
337 	 3200000 	 7.858600e+05
337 	 3400000 	 7.845364e+05
337 	 3600000 	 7.831888e+05
337 	 3800000 	 7.818218e+05
337 	 4000000 	 7.804209e+05
337 	 4200000 	 7.789987e+05
337 	 4400000 	 7.775484e+05
337 	 4600000 	 7.760696e+05
337 	 4800000 	 7.745532e+05
337 	 5000000 	 7.730100e+05
337 	 5200000 	 7.714308e+05
337 	 5400000 	 7.698123e+05
337 	 5600000 	 7.681530e+05
337 	 5800000 	 7.664584e+05
337 	 6000000 	 7.647180e+05
337 	 6200000 	 7.629311e+05
337 	 6400000 	 7.610847e+05
337 	 6600000 	 7.592170e+05
337 	 6800000 	 7.572501e+05
337 	 7000000 	 7.552680e+05
337 	 7200000 	 7.531745e+05
337 	 7400000 	 7.510380e+05
337 	 7600000 	 7.488210e+05
337 	 7800000 	 7.465371e+05
337 	 8000000 	 7.441490e+05
337 	 8200000 	 7.416874e+05
337 	 8400000 	 7.391176e+05
337 	 8600000 	 7.364244e+05
337 	 8800000 	 7.336297e+05
337 	 9000000 	 7.307168e+05
337 	 9200000 	 7.276723e+05
337 	 9400000 	 7.244974e+05
337 	 9600000 	 7.211866e+05
337 	 9800000 	 7.177381e+05
337 	 10000000 	 7.141674e+05
338 	 200000 	 8.061430e+05
338 	 400000 	 8.050861e+05
338 	 600000 	 8.040184e+05
338 	 800000 	 8.029333e+05
338 	 1000000 	 8.018389e+05
338 	 1200000 	 8.007286e+05
338 	 1400000 	 7.996018e+05
338 	 1600000 	 7.984600e+05
338 	 1800000 	 7.973016e+05
338 	 2000000 	 7.961294e+05
338 	 2200000 	 7.949304e+05
338 	 2400000 	 7.937337e+05
338 	 2600000 	 7.925024e+05
338 	 2800000 	 7.912482e+05
338 	 3000000 	 7.899796e+05
338 	 3200000 	 7.886990e+05
338 	 3400000 	 7.873838e+05
338 	 3600000 	 7.860474e+05
338 	 3800000 	 7.846946e+05
338 	 4000000 	 7.833120e+05
338 	 4200000 	 7.819022e+05
338 	 4400000 	 7.804670e+05
338 	 4600000 	 7.790078e+05
338 	 4800000 	 7.775124e+05
338 	 5000000 	 7.759829e+05
338 	 5200000 	 7.744228e+05
338 	 5400000 	 7.728291e+05
338 	 5600000 	 7.711981e+05
338 	 5800000 	 7.695267e+05
338 	 6000000 	 7.678123e+05
338 	 6200000 	 7.660550e+05
338 	 6400000 	 7.642478e+05
338 	 6600000 	 7.623796e+05
338 	 6800000 	 7.604867e+05
338 	 7000000 	 7.585229e+05
338 	 7200000 	 7.564817e+05
338 	 7400000 	 7.544098e+05
338 	 7600000 	 7.522424e+05
338 	 7800000 	 7.499954e+05
338 	 8000000 	 7.476806e+05
338 	 8200000 	 7.452842e+05
338 	 8400000 	 7.427929e+05
338 	 8600000 	 7.402119e+05
338 	 8800000 	 7.375116e+05
338 	 9000000 	 7.347125e+05
338 	 9200000 	 7.317874e+05
338 	 9400000 	 7.287397e+05
338 	 9600000 	 7.255754e+05
338 	 9800000 	 7.222804e+05
338 	 10000000 	 7.188694e+05
339 	 200000 	 8.069402e+05
339 	 400000 	 8.058905e+05
339 	 600000 	 8.048274e+05
339 	 800000 	 8.037533e+05
339 	 1000000 	 8.026627e+05
339 	 1200000 	 8.015603e+05
339 	 1400000 	 8.004393e+05
339 	 1600000 	 7.993073e+05
339 	 1800000 	 7.981582e+05
339 	 2000000 	 7.969904e+05
339 	 2200000 	 7.958121e+05
339 	 2400000 	 7.946081e+05
339 	 2600000 	 7.933869e+05
339 	 2800000 	 7.921579e+05
339 	 3000000 	 7.908920e+05
339 	 3200000 	 7.896179e+05
339 	 3400000 	 7.883202e+05
339 	 3600000 	 7.869963e+05
339 	 3800000 	 7.856562e+05
339 	 4000000 	 7.842810e+05
339 	 4200000 	 7.828901e+05
339 	 4400000 	 7.814687e+05
339 	 4600000 	 7.800211e+05
339 	 4800000 	 7.785463e+05
339 	 5000000 	 7.770334e+05
339 	 5200000 	 7.754956e+05
339 	 5400000 	 7.739215e+05
339 	 5600000 	 7.723159e+05
339 	 5800000 	 7.706680e+05
339 	 6000000 	 7.689790e+05
339 	 6200000 	 7.672515e+05
339 	 6400000 	 7.654779e+05
339 	 6600000 	 7.636682e+05
339 	 6800000 	 7.617825e+05
339 	 7000000 	 7.598671e+05
339 	 7200000 	 7.578789e+05
339 	 7400000 	 7.558144e+05
339 	 7600000 	 7.537143e+05
339 	 7800000 	 7.515431e+05
339 	 8000000 	 7.492920e+05
339 	 8200000 	 7.469489e+05
339 	 8400000 	 7.445246e+05
339 	 8600000 	 7.420263e+05
339 	 8800000 	 7.394246e+05
339 	 9000000 	 7.367079e+05
339 	 9200000 	 7.338971e+05
339 	 9400000 	 7.309827e+05
339 	 9600000 	 7.279440e+05
339 	 9800000 	 7.247915e+05
339 	 10000000 	 7.215372e+05
340 	 200000 	 8.102565e+05
340 	 400000 	 8.092148e+05
340 	 600000 	 8.081557e+05
340 	 800000 	 8.070845e+05
340 	 1000000 	 8.060011e+05
340 	 1200000 	 8.049028e+05
340 	 1400000 	 8.037898e+05
340 	 1600000 	 8.026636e+05
340 	 1800000 	 8.015186e+05
340 	 2000000 	 8.003614e+05
340 	 2200000 	 7.991826e+05
340 	 2400000 	 7.980004e+05
340 	 2600000 	 7.967892e+05
340 	 2800000 	 7.955581e+05
340 	 3000000 	 7.943166e+05
340 	 3200000 	 7.930477e+05
340 	 3400000 	 7.917577e+05
340 	 3600000 	 7.904517e+05
340 	 3800000 	 7.891172e+05
340 	 4000000 	 7.877583e+05
340 	 4200000 	 7.863783e+05
340 	 4400000 	 7.849765e+05
340 	 4600000 	 7.835442e+05
340 	 4800000 	 7.820824e+05
340 	 5000000 	 7.805927e+05
340 	 5200000 	 7.790697e+05
340 	 5400000 	 7.775169e+05
340 	 5600000 	 7.759242e+05
340 	 5800000 	 7.742977e+05
340 	 6000000 	 7.726354e+05
340 	 6200000 	 7.709310e+05
340 	 6400000 	 7.691820e+05
340 	 6600000 	 7.673898e+05
340 	 6800000 	 7.655400e+05
340 	 7000000 	 7.636635e+05
340 	 7200000 	 7.617230e+05
340 	 7400000 	 7.597127e+05
340 	 7600000 	 7.576507e+05
340 	 7800000 	 7.555264e+05
340 	 8000000 	 7.533303e+05
340 	 8200000 	 7.510548e+05
340 	 8400000 	 7.487080e+05
340 	 8600000 	 7.462619e+05
340 	 8800000 	 7.437438e+05
340 	 9000000 	 7.411255e+05
340 	 9200000 	 7.384154e+05
340 	 9400000 	 7.356027e+05
340 	 9600000 	 7.326830e+05
340 	 9800000 	 7.296656e+05
340 	 10000000 	 7.265492e+05
341 	 200000 	 8.143782e+05
341 	 400000 	 8.133381e+05
341 	 600000 	 8.122852e+05
341 	 800000 	 8.112230e+05
341 	 1000000 	 8.101436e+05
341 	 1200000 	 8.090516e+05
341 	 1400000 	 8.079469e+05
341 	 1600000 	 8.068271e+05
341 	 1800000 	 8.056915e+05
341 	 2000000 	 8.045407e+05
341 	 2200000 	 8.033751e+05
341 	 2400000 	 8.021841e+05
341 	 2600000 	 8.009939e+05
341 	 2800000 	 7.997743e+05
341 	 3000000 	 7.985348e+05
341 	 3200000 	 7.972794e+05
341 	 3400000 	 7.959976e+05
341 	 3600000 	 7.947018e+05
341 	 3800000 	 7.933800e+05
341 	 4000000 	 7.920431e+05
341 	 4200000 	 7.906711e+05
341 	 4400000 	 7.892830e+05
341 	 4600000 	 7.878668e+05
341 	 4800000 	 7.864237e+05
341 	 5000000 	 7.849491e+05
341 	 5200000 	 7.834438e+05
341 	 5400000 	 7.819090e+05
341 	 5600000 	 7.803426e+05
341 	 5800000 	 7.787355e+05
341 	 6000000 	 7.770984e+05
341 	 6200000 	 7.754237e+05
341 	 6400000 	 7.737070e+05
341 	 6600000 	 7.719531e+05
341 	 6800000 	 7.701364e+05
341 	 7000000 	 7.683007e+05
341 	 7200000 	 7.663761e+05
341 	 7400000 	 7.644151e+05
341 	 7600000 	 7.623840e+05
341 	 7800000 	 7.603235e+05
341 	 8000000 	 7.581778e+05
341 	 8200000 	 7.559608e+05
341 	 8400000 	 7.536631e+05
341 	 8600000 	 7.512978e+05
341 	 8800000 	 7.488554e+05
341 	 9000000 	 7.463257e+05
341 	 9200000 	 7.436992e+05
341 	 9400000 	 7.409860e+05
341 	 9600000 	 7.381801e+05
341 	 9800000 	 7.352788e+05
341 	 10000000 	 7.322799e+05
342 	 200000 	 8.149783e+05
342 	 400000 	 8.139464e+05
342 	 600000 	 8.128992e+05
342 	 800000 	 8.118429e+05
342 	 1000000 	 8.107700e+05
342 	 1200000 	 8.096850e+05
342 	 1400000 	 8.085851e+05
342 	 1600000 	 8.074733e+05
342 	 1800000 	 8.063459e+05
342 	 2000000 	 8.052045e+05
342 	 2200000 	 8.040499e+05
342 	 2400000 	 8.028652e+05
342 	 2600000 	 8.016828e+05
342 	 2800000 	 8.004747e+05
342 	 3000000 	 7.992456e+05
342 	 3200000 	 7.979973e+05
342 	 3400000 	 7.967299e+05
342 	 3600000 	 7.954423e+05
342 	 3800000 	 7.941390e+05
342 	 4000000 	 7.928077e+05
342 	 4200000 	 7.914526e+05
342 	 4400000 	 7.900764e+05
342 	 4600000 	 7.886738e+05
342 	 4800000 	 7.872423e+05
342 	 5000000 	 7.857873e+05
342 	 5200000 	 7.843002e+05
342 	 5400000 	 7.827857e+05
342 	 5600000 	 7.812389e+05
342 	 5800000 	 7.796557e+05
342 	 6000000 	 7.780404e+05
342 	 6200000 	 7.763876e+05
342 	 6400000 	 7.746958e+05
342 	 6600000 	 7.729635e+05
342 	 6800000 	 7.711766e+05
342 	 7000000 	 7.693738e+05
342 	 7200000 	 7.674894e+05
342 	 7400000 	 7.655780e+05
342 	 7600000 	 7.636025e+05
342 	 7800000 	 7.615555e+05
342 	 8000000 	 7.594534e+05
342 	 8200000 	 7.573116e+05
342 	 8400000 	 7.550775e+05
342 	 8600000 	 7.527861e+05
342 	 8800000 	 7.504088e+05
342 	 9000000 	 7.479551e+05
342 	 9200000 	 7.454198e+05
342 	 9400000 	 7.427955e+05
342 	 9600000 	 7.400906e+05
342 	 9800000 	 7.372876e+05
342 	 10000000 	 7.343999e+05
343 	 200000 	 8.149057e+05
343 	 400000 	 8.138785e+05
343 	 600000 	 8.128399e+05
343 	 800000 	 8.117866e+05
343 	 1000000 	 8.107196e+05
343 	 1200000 	 8.096436e+05
343 	 1400000 	 8.085491e+05
343 	 1600000 	 8.074435e+05
343 	 1800000 	 8.063237e+05
343 	 2000000 	 8.051894e+05
343 	 2200000 	 8.040425e+05
343 	 2400000 	 8.028773e+05
343 	 2600000 	 8.016911e+05
343 	 2800000 	 8.004916e+05
343 	 3000000 	 7.992760e+05
343 	 3200000 	 7.980385e+05
343 	 3400000 	 7.967784e+05
343 	 3600000 	 7.955087e+05
343 	 3800000 	 7.942090e+05
343 	 4000000 	 7.928896e+05
343 	 4200000 	 7.915501e+05
343 	 4400000 	 7.901845e+05
343 	 4600000 	 7.888028e+05
343 	 4800000 	 7.873870e+05
343 	 5000000 	 7.859451e+05
343 	 5200000 	 7.844790e+05
343 	 5400000 	 7.829795e+05
343 	 5600000 	 7.814566e+05
343 	 5800000 	 7.798948e+05
343 	 6000000 	 7.783006e+05
343 	 6200000 	 7.766766e+05
343 	 6400000 	 7.750113e+05
343 	 6600000 	 7.733030e+05
343 	 6800000 	 7.715707e+05
343 	 7000000 	 7.697717e+05
343 	 7200000 	 7.679251e+05
343 	 7400000 	 7.660546e+05
343 	 7600000 	 7.640994e+05
343 	 7800000 	 7.621055e+05
343 	 8000000 	 7.600652e+05
343 	 8200000 	 7.579488e+05
343 	 8400000 	 7.557930e+05
343 	 8600000 	 7.535459e+05
343 	 8800000 	 7.512427e+05
343 	 9000000 	 7.488559e+05
343 	 9200000 	 7.463985e+05
343 	 9400000 	 7.438638e+05
343 	 9600000 	 7.412457e+05
343 	 9800000 	 7.385430e+05
343 	 10000000 	 7.357666e+05
344 	 200000 	 8.204402e+05
344 	 400000 	 8.194150e+05
344 	 600000 	 8.183792e+05
344 	 800000 	 8.173304e+05
344 	 1000000 	 8.162708e+05
344 	 1200000 	 8.152006e+05
344 	 1400000 	 8.141151e+05
344 	 1600000 	 8.130162e+05
344 	 1800000 	 8.119021e+05
344 	 2000000 	 8.107733e+05
344 	 2200000 	 8.096356e+05
344 	 2400000 	 8.084747e+05
344 	 2600000 	 8.072961e+05
344 	 2800000 	 8.061056e+05
344 	 3000000 	 8.049011e+05
344 	 3200000 	 8.036788e+05
344 	 3400000 	 8.024314e+05
344 	 3600000 	 8.011593e+05
344 	 3800000 	 7.998780e+05
344 	 4000000 	 7.985723e+05
344 	 4200000 	 7.972465e+05
344 	 4400000 	 7.958965e+05
344 	 4600000 	 7.945208e+05
344 	 4800000 	 7.931200e+05
344 	 5000000 	 7.916971e+05
344 	 5200000 	 7.902455e+05
344 	 5400000 	 7.887681e+05
344 	 5600000 	 7.872565e+05
344 	 5800000 	 7.857187e+05
344 	 6000000 	 7.841450e+05
344 	 6200000 	 7.825367e+05
344 	 6400000 	 7.808988e+05
344 	 6600000 	 7.792172e+05
344 	 6800000 	 7.774873e+05
344 	 7000000 	 7.757492e+05
344 	 7200000 	 7.739383e+05
344 	 7400000 	 7.720817e+05
344 	 7600000 	 7.702014e+05
344 	 7800000 	 7.682346e+05
344 	 8000000 	 7.662290e+05
344 	 8200000 	 7.641771e+05
344 	 8400000 	 7.620484e+05
344 	 8600000 	 7.598798e+05
344 	 8800000 	 7.576237e+05
344 	 9000000 	 7.553147e+05
344 	 9200000 	 7.529267e+05
344 	 9400000 	 7.504712e+05
344 	 9600000 	 7.479289e+05
344 	 9800000 	 7.453260e+05
344 	 10000000 	 7.426465e+05
345 	 200000 	 8.228696e+05
345 	 400000 	 8.218515e+05
345 	 600000 	 8.208232e+05
345 	 800000 	 8.197820e+05
345 	 1000000 	 8.187273e+05
345 	 1200000 	 8.176630e+05
345 	 1400000 	 8.165835e+05
345 	 1600000 	 8.154931e+05
345 	 1800000 	 8.143869e+05
345 	 2000000 	 8.132668e+05
345 	 2200000 	 8.121302e+05
345 	 2400000 	 8.109749e+05
345 	 2600000 	 8.098165e+05
345 	 2800000 	 8.086345e+05
345 	 3000000 	 8.074300e+05
345 	 3200000 	 8.062196e+05
345 	 3400000 	 8.049783e+05
345 	 3600000 	 8.037233e+05
345 	 3800000 	 8.024505e+05
345 	 4000000 	 8.011571e+05
345 	 4200000 	 7.998443e+05
345 	 4400000 	 7.985047e+05
345 	 4600000 	 7.971455e+05
345 	 4800000 	 7.957652e+05
345 	 5000000 	 7.943526e+05
345 	 5200000 	 7.929209e+05
345 	 5400000 	 7.914563e+05
345 	 5600000 	 7.899687e+05
345 	 5800000 	 7.884502e+05
345 	 6000000 	 7.868958e+05
345 	 6200000 	 7.853127e+05
345 	 6400000 	 7.836948e+05
345 	 6600000 	 7.820434e+05
345 	 6800000 	 7.803372e+05
345 	 7000000 	 7.786266e+05
345 	 7200000 	 7.768472e+05
345 	 7400000 	 7.750279e+05
345 	 7600000 	 7.731603e+05
345 	 7800000 	 7.712676e+05
345 	 8000000 	 7.692923e+05
345 	 8200000 	 7.672776e+05
345 	 8400000 	 7.652165e+05
345 	 8600000 	 7.630813e+05
345 	 8800000 	 7.609077e+05
345 	 9000000 	 7.586493e+05
345 	 9200000 	 7.563215e+05
345 	 9400000 	 7.539359e+05
345 	 9600000 	 7.514877e+05
345 	 9800000 	 7.489598e+05
345 	 10000000 	 7.463651e+05
346 	 200000 	 8.188366e+05
346 	 400000 	 8.178227e+05
346 	 600000 	 8.167978e+05
346 	 800000 	 8.157624e+05
346 	 1000000 	 8.147176e+05
346 	 1200000 	 8.136574e+05
346 	 1400000 	 8.125876e+05
346 	 1600000 	 8.115037e+05
346 	 1800000 	 8.104061e+05
346 	 2000000 	 8.092906e+05
346 	 2200000 	 8.081585e+05
346 	 2400000 	 8.070239e+05
