Table: Density [G]
Temperature {K} 	Pressure {kPa} 	Density {kg/m^3} 	Uncertainty {kg/m^3} 
346	2800	47.49	0.18
346	3000	51.31	0.20
346	3200	55.19	0.23
346	3400	59.14	0.25
346	3600	63.17	0.28
346	3800	67.27	0.31
346	4000	71.45	0.34
346	4200	75.72	0.37
346	4400	80.07	0.40
346	4600	84.51	0.43
346	4800	89.05	0.47
346	5000	93.68	0.50
346	5200	98.42	0.54
346	5400	103.27	0.58
346	5600	108.23	0.62
346	5800	113.32	0.67
346	6000	118.53	0.72
346	6200	123.87	0.78
346	6400	129.35	0.84
346	6600	134.98	0.91
346	6800	140.76	0.99
346	7000	146.7	1.1
346	7200	152.8	1.2
346	7400	159.1	1.3
346	7600	165.6	1.4
346	7800	172.4	1.5
346	8000	179.3	1.7
346	8200	186.4	1.9
346	8400	193.8	2.0
346	8600	201.5	2.2
346	8800	209.4	2.5
346	9000	217.6	2.7
346	9200	226.1	2.9
346	9400	235.0	3.2
346	9600	244.1	3.4
346	9800	253.6	3.7
346	10000	263.5	4.0
347	200	3.07138	0.00100
347	400	6.1843	0.0040
347	600	9.3400	0.0089
347	800	12.540	0.016
347	1000	15.785	0.024
347	1200	19.077	0.035
347	1400	22.418	0.047
347	1600	25.808	0.061
347	1800	29.251	0.076
347	2000	32.746	0.093
347	2200	36.30	0.11
347	2400	39.91	0.13
347	2600	43.57	0.15
347	2800	47.30	0.17
347	3000	51.10	0.20
347	3200	54.96	0.22
347	3400	58.89	0.25
347	3600	62.89	0.28
347	3800	66.96	0.30
347	4000	71.11	0.33
347	4200	75.35	0.36
347	4400	79.67	0.39
347	4600	84.07	0.43
347	4800	88.57	0.46
347	5000	93.17	0.50
347	5200	97.87	0.53
347	5400	102.67	0.57
347	5600	107.58	0.61
347	5800	112.61	0.66
347	6000	117.76	0.71
347	6200	123.04	0.76
347	6400	128.46	0.82
347	6600	134.01	0.89
347	6800	139.72	0.97
347	7000	145.6	1.0
347	7200	151.6	1.1
347	7400	157.8	1.2
347	7600	164.2	1.4
347	7800	170.8	1.5
347	8000	177.6	1.6
347	8200	184.6	1.8
347	8400	191.8	2.0
347	8600	199.3	2.2
347	8800	207.1	2.4
347	9000	215.1	2.6
347	9200	223.4	2.8
347	9400	231.9	3.1
347	9600	240.8	3.3
347	9800	250.0	3.6
347	10000	259.6	3.8
348	200	3.06236	0.00099
348	400	6.1657	0.0039
348	600	9.3113	0.0088
348	800	12.500	0.016
348	1000	15.734	0.024
348	1200	19.015	0.034
348	1400	22.342	0.046
348	1600	25.720	0.060
348	1800	29.148	0.075
348	2000	32.628	0.092
348	2200	36.16	0.11
348	2400	39.76	0.13
348	2600	43.40	0.15
348	2800	47.12	0.17
348	3000	50.89	0.20
348	3200	54.73	0.22
348	3400	58.63	0.25
348	3600	62.61	0.27
348	3800	66.66	0.30
348	4000	70.78	0.33
348	4200	74.99	0.36
348	4400	79.27	0.39
348	4600	83.65	0.42
348	4800	88.11	0.46
348	5000	92.66	0.49
348	5200	97.32	0.53
348	5400	102.08	0.57
348	5600	106.94	0.61
348	5800	111.92	0.65
348	6000	117.01	0.70
348	6200	122.23	0.75
348	6400	127.58	0.81
348	6600	133.07	0.87
348	6800	138.70	0.95
348	7000	144.5	1.0
348	7200	150.4	1.1
348	7400	156.5	1.2
348	7600	162.8	1.3
348	7800	169.3	1.4
348	8000	176.0	1.6
348	8200	182.8	1.7
348	8400	189.9	1.9
348	8600	197.2	2.1
348	8800	204.8	2.3
348	9000	212.6	2.5
348	9200	220.7	2.7
348	9400	229.1	2.9
348	9600	237.7	3.2
348	9800	246.6	3.4
348	10000	255.9	3.7
349	200	3.05339	0.00098
349	400	6.1473	0.0039
349	600	9.2828	0.0087
349	800	12.461	0.015
349	1000	15.684	0.024
349	1200	18.952	0.034
349	1400	22.268	0.046
349	1600	25.631	0.059
349	1800	29.045	0.075
349	2000	32.511	0.091
349	2200	36.03	0.11
349	2400	39.61	0.13
349	2600	43.24	0.15
349	2800	46.93	0.17
349	3000	50.68	0.19
349	3200	54.50	0.22
349	3400	58.38	0.24
349	3600	62.33	0.27
349	3800	66.36	0.30
349	4000	70.45	0.33
349	4200	74.63	0.36
349	4400	78.88	0.39
349	4600	83.22	0.42
349	4800	87.65	0.45
349	5000	92.17	0.48
349	5200	96.78	0.52
349	5400	101.50	0.56
349	5600	106.31	0.60
349	5800	111.24	0.64
349	6000	116.28	0.69
349	6200	121.44	0.74
349	6400	126.73	0.80
349	6600	132.14	0.86
349	6800	137.70	0.93
349	7000	143.4	1.0
349	7200	149.3	1.1
349	7400	155.3	1.2
349	7600	161.5	1.3
349	7800	167.8	1.4
349	8000	174.4	1.5
349	8200	181.1	1.7
349	8400	188.1	1.8
349	8600	195.2	2.0
349	8800	202.6	2.2
349	9000	210.3	2.4
349	9200	218.1	2.6
349	9400	226.3	2.8
349	9600	234.7	3.1
349	9800	243.4	3.3
349	10000	252.4	3.5
350	200	3.04448	0.00097
350	400	6.1289	0.0039
350	600	9.2545	0.0086
350	800	12.423	0.015
350	1000	15.634	0.024
350	1200	18.891	0.034
350	1400	22.193	0.046
350	1600	25.544	0.059
350	1800	28.944	0.074
350	2000	32.395	0.090
350	2200	35.90	0.11
350	2400	39.46	0.13
350	2600	43.07	0.15
350	2800	46.74	0.17
350	3000	50.48	0.19
350	3200	54.27	0.22
350	3400	58.13	0.24
350	3600	62.06	0.27
350	3800	66.06	0.29
350	4000	70.13	0.32
350	4200	74.28	0.35
350	4400	78.50	0.38
350	4600	82.81	0.41
350	4800	87.20	0.45
350	5000	91.68	0.48
350	5200	96.25	0.51
350	5400	100.92	0.55
350	5600	105.70	0.59
350	5800	110.57	0.63
350	6000	115.56	0.68
350	6200	120.66	0.73
350	6400	125.89	0.78
350	6600	131.24	0.84
350	6800	136.73	0.91
350	7000	142.35	0.98
350	7200	148.1	1.1
350	7400	154.0	1.2
350	7600	160.1	1.3
350	7800	166.4	1.4
350	8000	172.8	1.5
350	8200	179.5	1.6
350	8400	186.3	1.8
350	8600	193.3	1.9
350	8800	200.5	2.1
350	9000	208.0	2.3
350	9200	215.7	2.5
350	9400	223.6	2.7
350	9600	231.8	2.9
350	9800	240.3	3.2
350	10000	249.0	3.4
351	200	3.03562	0.00096
351	400	6.1107	0.0038
351	600	9.2264	0.0086
351	800	12.384	0.015
351	1000	15.584	0.023
351	1200	18.829	0.033
351	1400	22.120	0.045
351	1600	25.457	0.058
351	1800	28.843	0.073
351	2000	32.280	0.089
351	2200	35.77	0.11
351	2400	39.31	0.13
351	2600	42.91	0.15
351	2800	46.56	0.17
351	3000	50.27	0.19
351	3200	54.05	0.21
351	3400	57.89	0.24
351	3600	61.79	0.26
351	3800	65.76	0.29
351	4000	69.81	0.32
351	4200	73.93	0.35
351	4400	78.12	0.38
351	4600	82.40	0.41
351	4800	86.75	0.44
351	5000	91.20	0.47
351	5200	95.73	0.51
351	5400	100.36	0.55
351	5600	105.09	0.58
351	5800	109.92	0.63
351	6000	114.85	0.67
351	6200	119.90	0.72
351	6400	125.07	0.77
351	6600	130.36	0.83
351	6800	135.77	0.89
351	7000	141.33	0.96
351	7200	147.0	1.0
351	7400	152.9	1.1
351	7600	158.9	1.2
351	7800	165.0	1.3
351	8000	171.3	1.5
351	8200	177.8	1.6
351	8400	184.5	1.7
351	8600	191.4	1.9
351	8800	198.5	2.0
351	9000	205.8	2.2
351	9200	213.3	2.4
351	9400	221.1	2.6
351	9600	229.1	2.8
351	9800	237.3	3.0
351	10000	245.8	3.3
352	200	3.02682	0.00095
352	400	6.0926	0.0038
352	600	9.1985	0.0085
352	800	12.346	0.015
352	1000	15.535	0.023
352	1200	18.768	0.033
352	1400	22.047	0.045
352	1600	25.371	0.058
352	1800	28.744	0.072
352	2000	32.166	0.089
352	2200	35.64	0.11
352	2400	39.16	0.12
352	2600	42.74	0.15
352	2800	46.38	0.17
352	3000	50.07	0.19
352	3200	53.83	0.21
352	3400	57.64	0.24
352	3600	61.53	0.26
352	3800	65.47	0.29
352	4000	69.49	0.32
352	4200	73.58	0.34
352	4400	77.75	0.37
352	4600	81.99	0.40
352	4800	86.32	0.44
352	5000	90.72	0.47
352	5200	95.22	0.50
352	5400	99.81	0.54
352	5600	104.49	0.58
352	5800	109.27	0.62
352	6000	114.16	0.66
352	6200	119.16	0.71
352	6400	124.27	0.76
352	6600	129.49	0.82
352	6800	134.84	0.88
352	7000	140.32	0.94
352	7200	145.9	1.0
352	7400	151.7	1.1
352	7600	157.6	1.2
352	7800	163.7	1.3
352	8000	169.9	1.4
352	8200	176.3	1.5
352	8400	182.9	1.7
352	8600	189.6	1.8
352	8800	196.6	2.0
352	9000	203.7	2.2
352	9200	211.1	2.3
352	9400	218.7	2.5
352	9600	226.5	2.7
352	9800	234.5	2.9
352	10000	242.8	3.1
353	200	3.01806	0.00095
353	400	6.0746	0.0038
353	600	9.1707	0.0084
353	800	12.308	0.015
353	1000	15.486	0.023
353	1200	18.708	0.033
353	1400	21.974	0.044
353	1600	25.286	0.057
353	1800	28.645	0.072
353	2000	32.052	0.088
353	2200	35.51	0.11
353	2400	39.02	0.12
353	2600	42.58	0.14
353	2800	46.20	0.16
353	3000	49.88	0.19
353	3200	53.61	0.21
353	3400	57.40	0.23
353	3600	61.26	0.26
353	3800	65.19	0.29
353	4000	69.18	0.31
353	4200	73.24	0.34
353	4400	77.38	0.37
353	4600	81.59	0.40
353	4800	85.88	0.43
353	5000	90.26	0.46
353	5200	94.72	0.50
353	5400	99.26	0.53
353	5600	103.91	0.57
353	5800	108.64	0.61
353	6000	113.48	0.65
353	6200	118.42	0.70
353	6400	123.48	0.75
353	6600	128.65	0.80
353	6800	133.93	0.86
353	7000	139.34	0.93
353	7200	144.89	1.00
353	7400	150.6	1.1
353	7600	156.4	1.2
353	7800	162.4	1.3
353	8000	168.5	1.4
353	8200	174.8	1.5
353	8400	181.2	1.6
353	8600	187.9	1.8
353	8800	194.7	1.9
353	9000	201.7	2.1
353	9200	208.9	2.3
353	9400	216.3	2.4
353	9600	223.9	2.6
353	9800	231.8	2.8
353	10000	239.8	3.0
354	200	3.00936	0.00094
354	400	6.0567	0.0037
354	600	9.1432	0.0083
354	800	12.270	0.015
354	1000	15.438	0.023
354	1200	18.648	0.032
354	1400	21.902	0.044
354	1600	25.201	0.057
354	1800	28.547	0.071
354	2000	31.940	0.087
354	2200	35.38	0.10
354	2400	38.88	0.12
354	2600	42.42	0.14
354	2800	46.02	0.16
354	3000	49.68	0.19
354	3200	53.39	0.21
354	3400	57.17	0.23
354	3600	61.00	0.26
354	3800	64.90	0.28
354	4000	68.87	0.31
354	4200	72.91	0.34
354	4400	77.02	0.37
354	4600	81.20	0.40
354	4800	85.46	0.43
354	5000	89.80	0.46
354	5200	94.22	0.49
354	5400	98.73	0.53
354	5600	103.33	0.56
354	5800	108.02	0.60
354	6000	112.81	0.64
354	6200	117.71	0.69
354	6400	122.71	0.74
354	6600	127.82	0.79
354	6800	133.04	0.85
354	7000	138.39	0.91
354	7200	143.86	0.98
354	7400	149.5	1.1
354	7600	155.2	1.1
354	7800	161.1	1.2
354	8000	167.1	1.3
354	8200	173.3	1.5
354	8400	179.6	1.6
354	8600	186.2	1.7
354	8800	192.8	1.9
354	9000	199.7	2.0
354	9200	206.8	2.2
354	9400	214.0	2.4
354	9600	221.5	2.5
354	9800	229.2	2.7
354	10000	237.0	2.9
355	200	3.00071	0.00093
355	400	6.0390	0.0037
355	600	9.1158	0.0082
355	800	12.232	0.015
355	1000	15.389	0.023
355	1200	18.588	0.032
355	1400	21.831	0.043
355	1600	25.117	0.056
355	1800	28.449	0.070
355	2000	31.829	0.086
355	2200	35.26	0.10
355	2400	38.73	0.12
355	2600	42.26	0.14
355	2800	45.85	0.16
355	3000	49.48	0.18
355	3200	53.18	0.21
355	3400	56.93	0.23
355	3600	60.75	0.25
355	3800	64.62	0.28
355	4000	68.57	0.31
355	4200	72.58	0.33
355	4400	76.66	0.36
355	4600	80.81	0.39
355	4800	85.04	0.42
355	5000	89.34	0.45
355	5200	93.73	0.49
355	5400	98.20	0.52
355	5600	102.76	0.56
355	5800	107.41	0.59
355	6000	112.16	0.64
355	6200	117.00	0.68
355	6400	121.95	0.73
355	6600	127.00	0.78
355	6800	132.17	0.83
355	7000	137.45	0.89
355	7200	142.85	0.96
355	7400	148.4	1.0
355	7600	154.0	1.1
355	7800	159.8	1.2
355	8000	165.8	1.3
355	8200	171.9	1.4
355	8400	178.1	1.5
355	8600	184.5	1.7
355	8800	191.1	1.8
355	9000	197.8	2.0
355	9200	204.7	2.1
355	9400	211.9	2.3
355	9600	219.1	2.5
355	9800	226.6	2.6
355	10000	234.3	2.8
356	200	2.99210	0.00092
356	400	6.0213	0.0037
356	600	9.0885	0.0082
356	800	12.195	0.014
356	1000	15.341	0.022
356	1200	18.529	0.032
356	1400	21.760	0.043
356	1600	25.034	0.056
356	1800	28.353	0.070
356	2000	31.718	0.085
356	2200	35.13	0.10
356	2400	38.59	0.12
356	2600	42.11	0.14
356	2800	45.67	0.16
356	3000	49.29	0.18
356	3200	52.97	0.20
356	3400	56.70	0.23
356	3600	60.49	0.25
356	3800	64.35	0.28
356	4000	68.27	0.30
356	4200	72.25	0.33
356	4400	76.30	0.36
356	4600	80.43	0.39
356	4800	84.62	0.42
356	5000	88.90	0.45
356	5200	93.25	0.48
356	5400	97.68	0.51
356	5600	102.20	0.55
356	5800	106.81	0.59
356	6000	111.51	0.63
356	6200	116.31	0.67
356	6400	121.20	0.72
356	6600	126.20	0.77
356	6800	131.31	0.82
356	7000	136.53	0.88
356	7200	141.87	0.94
356	7400	147.3	1.0
356	7600	152.9	1.1
356	7800	158.6	1.2
356	8000	164.5	1.3
356	8200	170.5	1.4
356	8400	176.6	1.5
356	8600	182.9	1.6
356	8800	189.4	1.7
356	9000	196.0	1.9
356	9200	202.8	2.0
356	9400	209.7	2.2
356	9600	216.9	2.4
356	9800	224.2	2.6
356	10000	231.7	2.7
357	200	2.98355	0.00091
357	400	6.0037	0.0036
357	600	9.0615	0.0081
357	800	12.158	0.014
357	1000	15.294	0.022
357	1200	18.471	0.032
357	1400	21.689	0.043
357	1600	24.951	0.055
357	1800	28.257	0.069
357	2000	31.608	0.084
357	2200	35.01	0.10
357	2400	38.45	0.12
357	2600	41.95	0.14
357	2800	45.50	0.16
357	3000	49.10	0.18
357	3200	52.76	0.20
357	3400	56.47	0.23
357	3600	60.24	0.25
357	3800	64.07	0.27
357	4000	67.97	0.30
357	4200	71.93	0.33
357	4400	75.95	0.36
357	4600	80.05	0.38
357	4800	84.21	0.41
357	5000	88.46	0.44
357	5200	92.77	0.48
357	5400	97.17	0.51
357	5600	101.65	0.54
357	5800	106.22	0.58
357	6000	110.88	0.62
357	6200	115.63	0.66
357	6400	120.47	0.71
357	6600	125.42	0.75
357	6800	130.47	0.81
357	7000	135.63	0.86
357	7200	140.90	0.93
357	7400	146.29	1.00
357	7600	151.8	1.1
357	7800	157.4	1.2
357	8000	163.2	1.2
357	8200	169.1	1.3
357	8400	175.2	1.5
357	8600	181.4	1.6
357	8800	187.7	1.7
357	9000	194.2	1.8
357	9200	200.9	2.0
357	9400	207.7	2.1
357	9600	214.7	2.3
357	9800	221.9	2.5
357	10000	229.2	2.6
358	200	2.97505	0.00090
358	400	5.9863	0.0036
358	600	9.0346	0.0080
358	800	12.121	0.014
358	1000	15.247	0.022
358	1200	18.412	0.031
358	1400	21.619	0.042
358	1600	24.869	0.055
358	1800	28.162	0.068
358	2000	31.500	0.084
358	2200	34.88	0.10
358	2400	38.32	0.12
358	2600	41.80	0.14
358	2800	45.33	0.16
358	3000	48.91	0.18
358	3200	52.55	0.20
358	3400	56.24	0.22
358	3600	59.99	0.25
358	3800	63.80	0.27
358	4000	67.67	0.30
358	4200	71.61	0.32
358	4400	75.61	0.35
358	4600	79.67	0.38
358	4800	83.81	0.41
358	5000	88.02	0.44
358	5200	92.31	0.47
358	5400	96.67	0.50
358	5600	101.11	0.54
358	5800	105.64	0.57
358	6000	110.26	0.61
358	6200	114.96	0.65
358	6400	119.76	0.70
358	6600	124.65	0.74
358	6800	129.65	0.79
358	7000	134.75	0.85
358	7200	139.96	0.91
358	7400	145.28	0.98
358	7600	150.7	1.0
358	7800	156.3	1.1
358	8000	162.0	1.2
358	8200	167.8	1.3
358	8400	173.7	1.4
358	8600	179.8	1.5
358	8800	186.1	1.7
358	9000	192.5	1.8
358	9200	199.0	1.9
358	9400	205.7	2.1
358	9600	212.6	2.2
358	9800	219.6	2.4
358	10000	226.8	2.6
359	200	2.96660	0.00090
359	400	5.9689	0.0036
359	600	9.0079	0.0079
359	800	12.084	0.014
359	1000	15.200	0.022
359	1200	18.354	0.031
359	1400	21.550	0.042
359	1600	24.787	0.054
359	1800	28.067	0.068
359	2000	31.392	0.083
359	2200	34.762	0.099
359	2400	38.18	0.12
359	2600	41.64	0.14
359	2800	45.16	0.16
359	3000	48.72	0.18
359	3200	52.34	0.20
359	3400	56.02	0.22
359	3600	59.75	0.25
359	3800	63.53	0.27
359	4000	67.38	0.30
359	4200	71.29	0.32
359	4400	75.27	0.35
359	4600	79.30	0.38
359	4800	83.41	0.41
359	5000	87.59	0.44
359	5200	91.84	0.47
359	5400	96.17	0.50
359	5600	100.58	0.53
359	5800	105.07	0.57
359	6000	109.64	0.60
359	6200	114.30	0.64
359	6400	119.05	0.69
359	6600	123.90	0.73
359	6800	128.84	0.78
359	7000	133.89	0.84
359	7200	139.04	0.90
359	7400	144.30	0.96
359	7600	149.7	1.0
359	7800	155.2	1.1
359	8000	160.8	1.2
359	8200	166.5	1.3
359	8400	172.4	1.4
359	8600	178.4	1.5
359	8800	184.5	1.6
359	9000	190.8	1.7
359	9200	197.2	1.9
359	9400	203.8	2.0
359	9600	210.5	2.2
359	9800	217.4	2.3
359	10000	224.5	2.5
360	200	2.95819	0.00089
360	400	5.9517	0.0035
360	600	8.9813	0.0079
360	800	12.048	0.014
360	1000	15.153	0.021
360	1200	18.297	0.031
360	1400	21.481	0.041
360	1600	24.706	0.054
360	1800	27.974	0.067
360	2000	31.285	0.082
360	2200	34.641	0.098
360	2400	38.04	0.12
360	2600	41.49	0.13
360	2800	44.99	0.15
360	3000	48.54	0.17
360	3200	52.14	0.20
360	3400	55.79	0.22
360	3600	59.50	0.24
360	3800	63.27	0.27
360	4000	67.09	0.29
360	4200	70.98	0.32
360	4400	74.93	0.35
360	4600	78.94	0.37
360	4800	83.02	0.40
360	5000	87.17	0.43
360	5200	91.39	0.46
360	5400	95.68	0.49
360	5600	100.06	0.53
360	5800	104.51	0.56
360	6000	109.04	0.60
360	6200	113.66	0.64
360	6400	118.36	0.68
360	6600	123.16	0.72
360	6800	128.05	0.77
360	7000	133.04	0.82
360	7200	138.14	0.88
360	7400	143.33	0.94
360	7600	148.6	1.0
360	7800	154.1	1.1
360	8000	159.6	1.2
360	8200	165.3	1.3
360	8400	171.0	1.3
360	8600	176.9	1.5
360	8800	183.0	1.6
360	9000	189.2	1.7
360	9200	195.5	1.8
360	9400	202.0	2.0
360	9600	208.6	2.1
360	9800	215.3	2.2
360	10000	222.3	2.4
361	200	2.94984	0.00088
361	400	5.9345	0.0035
361	600	8.9549	0.0078
361	800	12.012	0.014
361	1000	15.107	0.021
361	1200	18.240	0.030
361	1400	21.412	0.041
361	1600	24.626	0.053
361	1800	27.881	0.067
361	2000	31.179	0.081
361	2200	34.521	0.097
361	2400	37.91	0.11
361	2600	41.34	0.13
361	2800	44.82	0.15
361	3000	48.36	0.17
361	3200	51.94	0.19
361	3400	55.57	0.22
361	3600	59.26	0.24
361	3800	63.01	0.26
361	4000	66.81	0.29
361	4200	70.67	0.32
361	4400	74.59	0.34
361	4600	78.58	0.37
361	4800	82.63	0.40
361	5000	86.75	0.43
361	5200	90.94	0.46
361	5400	95.20	0.49
361	5600	99.54	0.52
361	5800	103.95	0.56
361	6000	108.45	0.59
361	6200	113.02	0.63
361	6400	117.68	0.67
361	6600	122.43	0.71
361	6800	127.28	0.76
361	7000	132.21	0.81
361	7200	137.25	0.87
361	7400	142.39	0.93
361	7600	147.63	0.99
361	7800	153.0	1.1
361	8000	158.4	1.1
361	8200	164.0	1.2
361	8400	169.7	1.3
361	8600	175.5	1.4
361	8800	181.5	1.5
361	9000	187.6	1.6
361	9200	193.8	1.8
361	9400	200.2	1.9
361	9600	206.7	2.0
361	9800	213.3	2.2
361	10000	220.1	2.3
362	200	2.94153	0.00087
362	400	5.9175	0.0035
362	600	8.9287	0.0077
362	800	11.976	0.014
362	1000	15.061	0.021
362	1200	18.183	0.030
362	1400	21.344	0.041
362	1600	24.546	0.053
362	1800	27.789	0.066
362	2000	31.074	0.081
362	2200	34.402	0.096
362	2400	37.77	0.11
362	2600	41.19	0.13
362	2800	44.66	0.15
362	3000	48.17	0.17
362	3200	51.74	0.19
362	3400	55.36	0.22
362	3600	59.02	0.24
362	3800	62.75	0.26
362	4000	66.53	0.29
362	4200	70.37	0.31
362	4400	74.27	0.34
362	4600	78.23	0.37
362	4800	82.25	0.39
362	5000	86.34	0.42
362	5200	90.50	0.45
362	5400	94.73	0.48
362	5600	99.03	0.52
362	5800	103.41	0.55
362	6000	107.86	0.58
362	6200	112.40	0.62
362	6400	117.02	0.66
362	6600	121.72	0.70
362	6800	126.51	0.75
362	7000	131.40	0.80
362	7200	136.38	0.85
362	7400	141.46	0.91
362	7600	146.64	0.97
362	7800	151.9	1.0
362	8000	157.3	1.1
362	8200	162.8	1.2
362	8400	168.4	1.3
362	8600	174.2	1.4
362	8800	180.1	1.5
362	9000	186.0	1.6
362	9200	192.2	1.7
362	9400	198.4	1.8
362	9600	204.8	2.0
362	9800	211.3	2.1
362	10000	218.0	2.3
363	200	2.93327	0.00086
363	400	5.9005	0.0034
363	600	8.9026	0.0077
363	800	11.940	0.013
363	1000	15.015	0.021
363	1200	18.127	0.030
363	1400	21.277	0.040
363	1600	24.467	0.052
363	1800	27.697	0.065
363	2000	30.969	0.080
363	2200	34.284	0.096
363	2400	37.64	0.11
363	2600	41.05	0.13
363	2800	44.50	0.15
363	3000	47.99	0.17
363	3200	51.54	0.19
363	3400	55.14	0.21
363	3600	58.79	0.24
363	3800	62.49	0.26
363	4000	66.25	0.28
363	4200	70.07	0.31
363	4400	73.94	0.34
363	4600	77.88	0.36
363	4800	81.87	0.39
363	5000	85.94	0.42
363	5200	90.06	0.45
363	5400	94.26	0.48
363	5600	98.53	0.51
363	5800	102.87	0.54
363	6000	107.29	0.58
363	6200	111.78	0.61
363	6400	116.36	0.65
363	6600	121.02	0.70
363	6800	125.77	0.74
363	7000	130.60	0.79
363	7200	135.53	0.84
363	7400	140.55	0.90
363	7600	145.67	0.96
363	7800	150.9	1.0
363	8000	156.2	1.1
363	8200	161.7	1.2
363	8400	167.2	1.3
363	8600	172.9	1.4
363	8800	178.6	1.5
363	9000	184.5	1.6
363	9200	190.6	1.7
363	9400	196.7	1.8
363	9600	203.0	1.9
363	9800	209.4	2.1
363	10000	216.0	2.2
364	200	2.92506	0.00086
364	400	5.8837	0.0034
364	600	8.8767	0.0076
364	800	11.905	0.013
364	1000	14.969	0.021
364	1200	18.071	0.030
364	1400	21.210	0.040
364	1600	24.388	0.052
364	1800	27.606	0.065
364	2000	30.865	0.079
364	2200	34.167	0.095
364	2400	37.51	0.11
364	2600	40.90	0.13
364	2800	44.33	0.15
364	3000	47.82	0.17
364	3200	51.35	0.19
364	3400	54.92	0.21
364	3600	58.56	0.23
364	3800	62.24	0.26
364	4000	65.98	0.28
364	4200	69.77	0.31
364	4400	73.62	0.33
364	4600	77.53	0.36
364	4800	81.50	0.39
364	5000	85.53	0.41
364	5200	89.63	0.44
364	5400	93.80	0.47
364	5600	98.04	0.50
364	5800	102.34	0.54
364	6000	106.72	0.57
364	6200	111.18	0.61
364	6400	115.72	0.65
364	6600	120.33	0.69
364	6800	125.03	0.73
364	7000	129.82	0.78
364	7200	134.69	0.83
364	7400	139.66	0.88
364	7600	144.73	0.94
364	7800	149.9	1.0
364	8000	155.1	1.1
364	8200	160.5	1.2
364	8400	166.0	1.2
364	8600	171.6	1.3
364	8800	177.3	1.4
364	9000	183.1	1.5
364	9200	189.0	1.6
364	9400	195.1	1.8
364	9600	201.2	1.9
364	9800	207.5	2.0
364	10000	214.0	2.1
365	200	2.91689	0.00085
365	400	5.8670	0.0034
365	600	8.8510	0.0075
365	800	11.870	0.013
365	1000	14.924	0.021
365	1200	18.015	0.029
365	1400	21.143	0.040
365	1600	24.310	0.051
365	1800	27.516	0.064
365	2000	30.763	0.078
365	2200	34.051	0.094
365	2400	37.38	0.11
365	2600	40.76	0.13
365	2800	44.17	0.15
365	3000	47.64	0.17
365	3200	51.15	0.19
365	3400	54.71	0.21
365	3600	58.32	0.23
365	3800	61.99	0.25
365	4000	65.70	0.28
365	4200	69.47	0.30
365	4400	73.30	0.33
365	4600	77.19	0.36
365	4800	81.13	0.38
365	5000	85.14	0.41
365	5200	89.21	0.44
365	5400	93.34	0.47
365	5600	97.55	0.50
365	5800	101.82	0.53
365	6000	106.17	0.57
365	6200	110.59	0.60
365	6400	115.08	0.64
365	6600	119.65	0.68
365	6800	124.31	0.72
365	7000	129.05	0.77
365	7200	133.87	0.82
365	7400	138.79	0.87
365	7600	143.80	0.93
365	7800	148.90	0.99
365	8000	154.1	1.1
365	8200	159.4	1.1
365	8400	164.8	1.2
365	8600	170.3	1.3
365	8800	175.9	1.4
365	9000	181.7	1.5
365	9200	187.5	1.6
365	9400	193.5	1.7
365	9600	199.5	1.8
365	9800	205.7	2.0
365	10000	212.1	2.1
366	200	2.90877	0.00084
366	400	5.8503	0.0033
366	600	8.8254	0.0074
366	800	11.835	0.013
366	1000	14.879	0.020
366	1200	17.960	0.029
366	1400	21.077	0.039
366	1600	24.233	0.051
366	1800	27.427	0.063
366	2000	30.661	0.078
366	2200	33.935	0.093
366	2400	37.25	0.11
366	2600	40.61	0.13
366	2800	44.02	0.15
366	3000	47.46	0.17
366	3200	50.96	0.19
366	3400	54.50	0.21
366	3600	58.10	0.23
366	3800	61.74	0.25
366	4000	65.43	0.28
366	4200	69.18	0.30
366	4400	72.99	0.33
366	4600	76.85	0.35
366	4800	80.77	0.38
366	5000	84.75	0.41
366	5200	88.79	0.43
366	5400	92.90	0.46
366	5600	97.07	0.49
366	5800	101.31	0.53
366	6000	105.62	0.56
366	6200	110.00	0.59
366	6400	114.46	0.63
366	6600	118.99	0.67
366	6800	123.60	0.71
366	7000	128.29	0.76
366	7200	133.07	0.80
366	7400	137.93	0.86
366	7600	142.89	0.91
366	7800	147.93	0.97
366	8000	153.1	1.0
366	8200	158.3	1.1
366	8400	163.6	1.2
366	8600	169.1	1.3
366	8800	174.6	1.4
366	9000	180.3	1.5
366	9200	186.0	1.6
366	9400	191.9	1.7
366	9600	197.9	1.8
366	9800	204.0	1.9
366	10000	210.2	2.0
367	200	2.90069	0.00083
367	400	5.8338	0.0033
367	600	8.8000	0.0074
367	800	11.800	0.013
367	1000	14.835	0.020
367	1200	17.905	0.029
367	1400	21.012	0.039
367	1600	24.156	0.050
367	1800	27.338	0.063
367	2000	30.559	0.077
367	2200	33.821	0.092
367	2400	37.12	0.11
367	2600	40.47	0.13
367	2800	43.86	0.14
367	3000	47.29	0.16
367	3200	50.77	0.18
367	3400	54.30	0.21
367	3600	57.87	0.23
367	3800	61.49	0.25
367	4000	65.17	0.27
367	4200	68.90	0.30
367	4400	72.68	0.32
367	4600	76.52	0.35
367	4800	80.41	0.38
367	5000	84.36	0.40
367	5200	88.38	0.43
367	5400	92.45	0.46
367	5600	96.59	0.49
367	5800	100.80	0.52
367	6000	105.08	0.55
367	6200	109.42	0.59
367	6400	113.84	0.62
