Table: Internal Energy [Saturated Tank]
Temperature {K} 	 Total Nitrous Mass Per Nitrous Tank Vol {Kg/m^3} 	 Specific Internal Energy (Per Kg Total Nitrous) {J/Kg}
257 	 5.206565e+02 	 4.416500e+05
257 	 5.263158e+02 	 4.413835e+05
257 	 5.319751e+02 	 4.411227e+05
257 	 5.376344e+02 	 4.408673e+05
257 	 5.432937e+02 	 4.406173e+05
257 	 5.489530e+02 	 4.403724e+05
257 	 5.546123e+02 	 4.401325e+05
257 	 5.602716e+02 	 4.398975e+05
257 	 5.659310e+02 	 4.396671e+05
257 	 5.715903e+02 	 4.394414e+05
257 	 5.772496e+02 	 4.392200e+05
257 	 5.829089e+02 	 4.390030e+05
257 	 5.885682e+02 	 4.387901e+05
257 	 5.942275e+02 	 4.385813e+05
257 	 5.998868e+02 	 4.383764e+05
257 	 6.055461e+02 	 4.381753e+05
257 	 6.112054e+02 	 4.379780e+05
257 	 6.168647e+02 	 4.377843e+05
257 	 6.225241e+02 	 4.375941e+05
257 	 6.281834e+02 	 4.374074e+05
257 	 6.338427e+02 	 4.372239e+05
257 	 6.395020e+02 	 4.370438e+05
257 	 6.451613e+02 	 4.368667e+05
257 	 6.508206e+02 	 4.366928e+05
257 	 6.564799e+02 	 4.365219e+05
257 	 6.621392e+02 	 4.363538e+05
257 	 6.677985e+02 	 4.361887e+05
257 	 6.734578e+02 	 4.360263e+05
257 	 6.791171e+02 	 4.358666e+05
257 	 6.847765e+02 	 4.357095e+05
257 	 6.904358e+02 	 4.355551e+05
257 	 6.960951e+02 	 4.354031e+05
257 	 7.017544e+02 	 4.352536e+05
257 	 7.074137e+02 	 4.351065e+05
257 	 7.130730e+02 	 4.349617e+05
257 	 7.187323e+02 	 4.348192e+05
257 	 7.243916e+02 	 4.346789e+05
257 	 7.300509e+02 	 4.345408e+05
257 	 7.357102e+02 	 4.344048e+05
257 	 7.413696e+02 	 4.342709e+05
257 	 7.470289e+02 	 4.341391e+05
257 	 7.526882e+02 	 4.340092e+05
257 	 7.583475e+02 	 4.338812e+05
257 	 7.640068e+02 	 4.337552e+05
257 	 7.696661e+02 	 4.336310e+05
257 	 7.753254e+02 	 4.335086e+05
257 	 7.809847e+02 	 4.333880e+05
257 	 7.866440e+02 	 4.332691e+05
257 	 7.923033e+02 	 4.331519e+05
257 	 7.979626e+02 	 4.330364e+05
257 	 8.036220e+02 	 4.329225e+05
257 	 8.092813e+02 	 4.328102e+05
257 	 8.149406e+02 	 4.326995e+05
257 	 8.205999e+02 	 4.325903e+05
257 	 8.262592e+02 	 4.324825e+05
257 	 8.319185e+02 	 4.323763e+05
257 	 8.375778e+02 	 4.322715e+05
257 	 8.432371e+02 	 4.321681e+05
257 	 8.488964e+02 	 4.320660e+05
257 	 8.545557e+02 	 4.319654e+05
257 	 8.602151e+02 	 4.318660e+05
257 	 8.658744e+02 	 4.317680e+05
257 	 8.715337e+02 	 4.316712e+05
257 	 8.771930e+02 	 4.315757e+05
257 	 8.828523e+02 	 4.314813e+05
257 	 8.885116e+02 	 4.313882e+05
257 	 8.941709e+02 	 4.312963e+05
257 	 8.998302e+02 	 4.312055e+05
257 	 9.054895e+02 	 4.311159e+05
257 	 9.111488e+02 	 4.310274e+05
257 	 9.168081e+02 	 4.309400e+05
257 	 9.224675e+02 	 4.308536e+05
257 	 9.281268e+02 	 4.307683e+05
257 	 9.337861e+02 	 4.306840e+05
257 	 9.394454e+02 	 4.306008e+05
257 	 9.451047e+02 	 4.305185e+05
257 	 9.507640e+02 	 4.304372e+05
257 	 9.564233e+02 	 4.303569e+05
257 	 9.620826e+02 	 4.302776e+05
257 	 9.677419e+02 	 4.301991e+05
257 	 9.734012e+02 	 4.301216e+05
257 	 9.790606e+02 	 4.300449e+05
258 	 5.659310e+01 	 6.519470e+05
258 	 6.225241e+01 	 6.307176e+05
258 	 6.791171e+01 	 6.130263e+05
258 	 7.357102e+01 	 5.980568e+05
258 	 7.923033e+01 	 5.852258e+05
258 	 8.488964e+01 	 5.741056e+05
258 	 9.054895e+01 	 5.643755e+05
258 	 9.620826e+01 	 5.557900e+05
258 	 1.018676e+02 	 5.481585e+05
258 	 1.075269e+02 	 5.413303e+05
258 	 1.131862e+02 	 5.351849e+05
258 	 1.188455e+02 	 5.296249e+05
258 	 1.245048e+02 	 5.245702e+05
258 	 1.301641e+02 	 5.199551e+05
258 	 1.358234e+02 	 5.157246e+05
258 	 1.414827e+02 	 5.118325e+05
258 	 1.471420e+02 	 5.082399e+05
258 	 1.528014e+02 	 5.049133e+05
258 	 1.584607e+02 	 5.018244e+05
258 	 1.641200e+02 	 4.989484e+05
258 	 1.697793e+02 	 4.962643e+05
258 	 1.754386e+02 	 4.937532e+05
258 	 1.810979e+02 	 4.913992e+05
258 	 1.867572e+02 	 4.891878e+05
258 	 1.924165e+02 	 4.871064e+05
258 	 1.980758e+02 	 4.851441e+05
258 	 2.037351e+02 	 4.832907e+05
258 	 2.093945e+02 	 4.815375e+05
258 	 2.150538e+02 	 4.798766e+05
258 	 2.207131e+02 	 4.783009e+05
258 	 2.263724e+02 	 4.768039e+05
258 	 2.320317e+02 	 4.753800e+05
258 	 2.376910e+02 	 4.740239e+05
258 	 2.433503e+02 	 4.727308e+05
258 	 2.490096e+02 	 4.714965e+05
258 	 2.546689e+02 	 4.703171e+05
258 	 2.603282e+02 	 4.691890e+05
258 	 2.659875e+02 	 4.681089e+05
258 	 2.716469e+02 	 4.670737e+05
258 	 2.773062e+02 	 4.660809e+05
258 	 2.829655e+02 	 4.651277e+05
258 	 2.886248e+02 	 4.642119e+05
258 	 2.942841e+02 	 4.633314e+05
258 	 2.999434e+02 	 4.624840e+05
258 	 3.056027e+02 	 4.616681e+05
258 	 3.112620e+02 	 4.608818e+05
258 	 3.169213e+02 	 4.601236e+05
258 	 3.225806e+02 	 4.593920e+05
258 	 3.282400e+02 	 4.586857e+05
258 	 3.338993e+02 	 4.580032e+05
258 	 3.395586e+02 	 4.573436e+05
258 	 3.452179e+02 	 4.567055e+05
258 	 3.508772e+02 	 4.560881e+05
258 	 3.565365e+02 	 4.554902e+05
258 	 3.621958e+02 	 4.549110e+05
258 	 3.678551e+02 	 4.543497e+05
258 	 3.735144e+02 	 4.538053e+05
258 	 3.791737e+02 	 4.532772e+05
258 	 3.848331e+02 	 4.527647e+05
258 	 3.904924e+02 	 4.522669e+05
258 	 3.961517e+02 	 4.517835e+05
258 	 4.018110e+02 	 4.513136e+05
258 	 4.074703e+02 	 4.508568e+05
258 	 4.131296e+02 	 4.504125e+05
258 	 4.187889e+02 	 4.499802e+05
258 	 4.244482e+02 	 4.495594e+05
258 	 4.301075e+02 	 4.491497e+05
258 	 4.357668e+02 	 4.487507e+05
258 	 4.414261e+02 	 4.483619e+05
258 	 4.470855e+02 	 4.479829e+05
258 	 4.527448e+02 	 4.476134e+05
258 	 4.584041e+02 	 4.472530e+05
258 	 4.640634e+02 	 4.469014e+05
258 	 4.697227e+02 	 4.465583e+05
258 	 4.753820e+02 	 4.462234e+05
258 	 4.810413e+02 	 4.458963e+05
258 	 4.867006e+02 	 4.455768e+05
258 	 4.923599e+02 	 4.452647e+05
258 	 4.980192e+02 	 4.449597e+05
258 	 5.036786e+02 	 4.446615e+05
258 	 5.093379e+02 	 4.443700e+05
258 	 5.149972e+02 	 4.440849e+05
258 	 5.206565e+02 	 4.438059e+05
258 	 5.263158e+02 	 4.435330e+05
258 	 5.319751e+02 	 4.432659e+05
258 	 5.376344e+02 	 4.430044e+05
258 	 5.432937e+02 	 4.427483e+05
258 	 5.489530e+02 	 4.424975e+05
258 	 5.546123e+02 	 4.422519e+05
258 	 5.602716e+02 	 4.420112e+05
258 	 5.659310e+02 	 4.417753e+05
258 	 5.715903e+02 	 4.415441e+05
258 	 5.772496e+02 	 4.413174e+05
258 	 5.829089e+02 	 4.410951e+05
258 	 5.885682e+02 	 4.408771e+05
258 	 5.942275e+02 	 4.406633e+05
258 	 5.998868e+02 	 4.404534e+05
258 	 6.055461e+02 	 4.402476e+05
258 	 6.112054e+02 	 4.400455e+05
258 	 6.168647e+02 	 4.398471e+05
258 	 6.225241e+02 	 4.396523e+05
258 	 6.281834e+02 	 4.394611e+05
258 	 6.338427e+02 	 4.392732e+05
258 	 6.395020e+02 	 4.390887e+05
258 	 6.451613e+02 	 4.389074e+05
258 	 6.508206e+02 	 4.387293e+05
258 	 6.564799e+02 	 4.385543e+05
258 	 6.621392e+02 	 4.383822e+05
258 	 6.677985e+02 	 4.382131e+05
258 	 6.734578e+02 	 4.380467e+05
258 	 6.791171e+02 	 4.378832e+05
258 	 6.847765e+02 	 4.377224e+05
258 	 6.904358e+02 	 4.375642e+05
258 	 6.960951e+02 	 4.374086e+05
258 	 7.017544e+02 	 4.372555e+05
258 	 7.074137e+02 	 4.371048e+05
258 	 7.130730e+02 	 4.369565e+05
258 	 7.187323e+02 	 4.368106e+05
258 	 7.243916e+02 	 4.366669e+05
258 	 7.300509e+02 	 4.365255e+05
258 	 7.357102e+02 	 4.363863e+05
258 	 7.413696e+02 	 4.362491e+05
258 	 7.470289e+02 	 4.361141e+05
258 	 7.526882e+02 	 4.359811e+05
258 	 7.583475e+02 	 4.358500e+05
258 	 7.640068e+02 	 4.357210e+05
258 	 7.696661e+02 	 4.355938e+05
258 	 7.753254e+02 	 4.354684e+05
258 	 7.809847e+02 	 4.353449e+05
258 	 7.866440e+02 	 4.352232e+05
258 	 7.923033e+02 	 4.351032e+05
258 	 7.979626e+02 	 4.349849e+05
258 	 8.036220e+02 	 4.348682e+05
258 	 8.092813e+02 	 4.347532e+05
258 	 8.149406e+02 	 4.346398e+05
258 	 8.205999e+02 	 4.345280e+05
258 	 8.262592e+02 	 4.344177e+05
258 	 8.319185e+02 	 4.343089e+05
258 	 8.375778e+02 	 4.342015e+05
258 	 8.432371e+02 	 4.340956e+05
258 	 8.488964e+02 	 4.339911e+05
258 	 8.545557e+02 	 4.338880e+05
258 	 8.602151e+02 	 4.337863e+05
258 	 8.658744e+02 	 4.336859e+05
258 	 8.715337e+02 	 4.335868e+05
258 	 8.771930e+02 	 4.334889e+05
258 	 8.828523e+02 	 4.333924e+05
258 	 8.885116e+02 	 4.332970e+05
258 	 8.941709e+02 	 4.332029e+05
258 	 8.998302e+02 	 4.331099e+05
258 	 9.054895e+02 	 4.330181e+05
258 	 9.111488e+02 	 4.329275e+05
258 	 9.168081e+02 	 4.328379e+05
258 	 9.224675e+02 	 4.327495e+05
258 	 9.281268e+02 	 4.326621e+05
258 	 9.337861e+02 	 4.325758e+05
258 	 9.394454e+02 	 4.324906e+05
258 	 9.451047e+02 	 4.324063e+05
258 	 9.507640e+02 	 4.323231e+05
258 	 9.564233e+02 	 4.322409e+05
258 	 9.620826e+02 	 4.321596e+05
258 	 9.677419e+02 	 4.320793e+05
258 	 9.734012e+02 	 4.319999e+05
259 	 5.659310e+01 	 6.590899e+05
259 	 6.225241e+01 	 6.373526e+05
259 	 6.791171e+01 	 6.192382e+05
259 	 7.357102e+01 	 6.039107e+05
259 	 7.923033e+01 	 5.907728e+05
259 	 8.488964e+01 	 5.793866e+05
259 	 9.054895e+01 	 5.694237e+05
259 	 9.620826e+01 	 5.606329e+05
259 	 1.018676e+02 	 5.528188e+05
259 	 1.075269e+02 	 5.458273e+05
259 	 1.131862e+02 	 5.395349e+05
259 	 1.188455e+02 	 5.338418e+05
259 	 1.245048e+02 	 5.286663e+05
259 	 1.301641e+02 	 5.239408e+05
259 	 1.358234e+02 	 5.196091e+05
259 	 1.414827e+02 	 5.156239e+05
259 	 1.471420e+02 	 5.119453e+05
259 	 1.528014e+02 	 5.085392e+05
259 	 1.584607e+02 	 5.053764e+05
259 	 1.641200e+02 	 5.024317e+05
259 	 1.697793e+02 	 4.996833e+05
259 	 1.754386e+02 	 4.971122e+05
259 	 1.810979e+02 	 4.947018e+05
259 	 1.867572e+02 	 4.924375e+05
259 	 1.924165e+02 	 4.903064e+05
259 	 1.980758e+02 	 4.882971e+05
259 	 2.037351e+02 	 4.863994e+05
259 	 2.093945e+02 	 4.846043e+05
259 	 2.150538e+02 	 4.829036e+05
259 	 2.207131e+02 	 4.812902e+05
259 	 2.263724e+02 	 4.797574e+05
259 	 2.320317e+02 	 4.782995e+05
259 	 2.376910e+02 	 4.769109e+05
259 	 2.433503e+02 	 4.755869e+05
259 	 2.490096e+02 	 4.743231e+05
259 	 2.546689e+02 	 4.731155e+05
259 	 2.603282e+02 	 4.719604e+05
259 	 2.659875e+02 	 4.708544e+05
259 	 2.716469e+02 	 4.697945e+05
259 	 2.773062e+02 	 4.687779e+05
259 	 2.829655e+02 	 4.678019e+05
259 	 2.886248e+02 	 4.668643e+05
259 	 2.942841e+02 	 4.659626e+05
259 	 2.999434e+02 	 4.650950e+05
259 	 3.056027e+02 	 4.642596e+05
259 	 3.112620e+02 	 4.634545e+05
259 	 3.169213e+02 	 4.626782e+05
259 	 3.225806e+02 	 4.619291e+05
259 	 3.282400e+02 	 4.612058e+05
259 	 3.338993e+02 	 4.605071e+05
259 	 3.395586e+02 	 4.598316e+05
259 	 3.452179e+02 	 4.591783e+05
259 	 3.508772e+02 	 4.585461e+05
259 	 3.565365e+02 	 4.579339e+05
259 	 3.621958e+02 	 4.573409e+05
259 	 3.678551e+02 	 4.567661e+05
259 	 3.735144e+02 	 4.562087e+05
259 	 3.791737e+02 	 4.556680e+05
259 	 3.848331e+02 	 4.551432e+05
259 	 3.904924e+02 	 4.546336e+05
259 	 3.961517e+02 	 4.541385e+05
259 	 4.018110e+02 	 4.536574e+05
259 	 4.074703e+02 	 4.531897e+05
259 	 4.131296e+02 	 4.527347e+05
259 	 4.187889e+02 	 4.522921e+05
259 	 4.244482e+02 	 4.518613e+05
259 	 4.301075e+02 	 4.514418e+05
259 	 4.357668e+02 	 4.510332e+05
259 	 4.414261e+02 	 4.506351e+05
259 	 4.470855e+02 	 4.502470e+05
259 	 4.527448e+02 	 4.498687e+05
259 	 4.584041e+02 	 4.494997e+05
259 	 4.640634e+02 	 4.491397e+05
259 	 4.697227e+02 	 4.487884e+05
259 	 4.753820e+02 	 4.484454e+05
259 	 4.810413e+02 	 4.481105e+05
259 	 4.867006e+02 	 4.477834e+05
259 	 4.923599e+02 	 4.474639e+05
259 	 4.980192e+02 	 4.471515e+05
259 	 5.036786e+02 	 4.468462e+05
259 	 5.093379e+02 	 4.465477e+05
259 	 5.149972e+02 	 4.462558e+05
259 	 5.206565e+02 	 4.459702e+05
259 	 5.263158e+02 	 4.456907e+05
259 	 5.319751e+02 	 4.454172e+05
259 	 5.376344e+02 	 4.451494e+05
259 	 5.432937e+02 	 4.448872e+05
259 	 5.489530e+02 	 4.446305e+05
259 	 5.546123e+02 	 4.443789e+05
259 	 5.602716e+02 	 4.441325e+05
259 	 5.659310e+02 	 4.438910e+05
259 	 5.715903e+02 	 4.436542e+05
259 	 5.772496e+02 	 4.434221e+05
259 	 5.829089e+02 	 4.431945e+05
259 	 5.885682e+02 	 4.429713e+05
259 	 5.942275e+02 	 4.427523e+05
259 	 5.998868e+02 	 4.425375e+05
259 	 6.055461e+02 	 4.423267e+05
259 	 6.112054e+02 	 4.421198e+05
259 	 6.168647e+02 	 4.419167e+05
259 	 6.225241e+02 	 4.417172e+05
259 	 6.281834e+02 	 4.415214e+05
259 	 6.338427e+02 	 4.413291e+05
259 	 6.395020e+02 	 4.411401e+05
259 	 6.451613e+02 	 4.409545e+05
259 	 6.508206e+02 	 4.407721e+05
259 	 6.564799e+02 	 4.405929e+05
259 	 6.621392e+02 	 4.404167e+05
259 	 6.677985e+02 	 4.402435e+05
259 	 6.734578e+02 	 4.400732e+05
259 	 6.791171e+02 	 4.399058e+05
259 	 6.847765e+02 	 4.397411e+05
259 	 6.904358e+02 	 4.395791e+05
259 	 6.960951e+02 	 4.394198e+05
259 	 7.017544e+02 	 4.392630e+05
259 	 7.074137e+02 	 4.391088e+05
259 	 7.130730e+02 	 4.389569e+05
259 	 7.187323e+02 	 4.388075e+05
259 	 7.243916e+02 	 4.386604e+05
259 	 7.300509e+02 	 4.385156e+05
259 	 7.357102e+02 	 4.383730e+05
259 	 7.413696e+02 	 4.382326e+05
259 	 7.470289e+02 	 4.380944e+05
259 	 7.526882e+02 	 4.379582e+05
259 	 7.583475e+02 	 4.378240e+05
259 	 7.640068e+02 	 4.376918e+05
259 	 7.696661e+02 	 4.375616e+05
259 	 7.753254e+02 	 4.374332e+05
259 	 7.809847e+02 	 4.373068e+05
259 	 7.866440e+02 	 4.371821e+05
259 	 7.923033e+02 	 4.370592e+05
259 	 7.979626e+02 	 4.369381e+05
259 	 8.036220e+02 	 4.368187e+05
259 	 8.092813e+02 	 4.367009e+05
259 	 8.149406e+02 	 4.365848e+05
259 	 8.205999e+02 	 4.364703e+05
259 	 8.262592e+02 	 4.363574e+05
259 	 8.319185e+02 	 4.362459e+05
259 	 8.375778e+02 	 4.361360e+05
259 	 8.432371e+02 	 4.360276e+05
259 	 8.488964e+02 	 4.359206e+05
259 	 8.545557e+02 	 4.358151e+05
259 	 8.602151e+02 	 4.357109e+05
259 	 8.658744e+02 	 4.356081e+05
259 	 8.715337e+02 	 4.355066e+05
259 	 8.771930e+02 	 4.354064e+05
259 	 8.828523e+02 	 4.353075e+05
259 	 8.885116e+02 	 4.352099e+05
259 	 8.941709e+02 	 4.351135e+05
259 	 8.998302e+02 	 4.350183e+05
259 	 9.054895e+02 	 4.349243e+05
259 	 9.111488e+02 	 4.348315e+05
259 	 9.168081e+02 	 4.347398e+05
259 	 9.224675e+02 	 4.346493e+05
259 	 9.281268e+02 	 4.345598e+05
259 	 9.337861e+02 	 4.344715e+05
259 	 9.394454e+02 	 4.343842e+05
259 	 9.451047e+02 	 4.342979e+05
259 	 9.507640e+02 	 4.342127e+05
259 	 9.564233e+02 	 4.341285e+05
259 	 9.620826e+02 	 4.340453e+05
259 	 9.677419e+02 	 4.339630e+05
260 	 6.225241e+01 	 6.440574e+05
260 	 6.791171e+01 	 6.255139e+05
260 	 7.357102e+01 	 6.098233e+05
260 	 7.923033e+01 	 5.963742e+05
260 	 8.488964e+01 	 5.847183e+05
260 	 9.054895e+01 	 5.745193e+05
260 	 9.620826e+01 	 5.655203e+05
260 	 1.018676e+02 	 5.575211e+05
260 	 1.075269e+02 	 5.503640e+05
260 	 1.131862e+02 	 5.439226e+05
260 	 1.188455e+02 	 5.380946e+05
260 	 1.245048e+02 	 5.327965e+05
260 	 1.301641e+02 	 5.279591e+05
260 	 1.358234e+02 	 5.235247e+05
260 	 1.414827e+02 	 5.194452e+05
260 	 1.471420e+02 	 5.156794e+05
260 	 1.528014e+02 	 5.121926e+05
260 	 1.584607e+02 	 5.089549e+05
260 	 1.641200e+02 	 5.059404e+05
260 	 1.697793e+02 	 5.031269e+05
260 	 1.754386e+02 	 5.004949e+05
260 	 1.810979e+02 	 4.980275e+05
260 	 1.867572e+02 	 4.957095e+05
260 	 1.924165e+02 	 4.935279e+05
260 	 1.980758e+02 	 4.914710e+05
260 	 2.037351e+02 	 4.895284e+05
260 	 2.093945e+02 	 4.876907e+05
260 	 2.150538e+02 	 4.859498e+05
260 	 2.207131e+02 	 4.842981e+05
260 	 2.263724e+02 	 4.827291e+05
260 	 2.320317e+02 	 4.812365e+05
260 	 2.376910e+02 	 4.798151e+05
260 	 2.433503e+02 	 4.784598e+05
260 	 2.490096e+02 	 4.771660e+05
260 	 2.546689e+02 	 4.759298e+05
260 	 2.603282e+02 	 4.747473e+05
260 	 2.659875e+02 	 4.736151e+05
260 	 2.716469e+02 	 4.725302e+05
260 	 2.773062e+02 	 4.714894e+05
260 	 2.829655e+02 	 4.704904e+05
260 	 2.886248e+02 	 4.695305e+05
260 	 2.942841e+02 	 4.686075e+05
260 	 2.999434e+02 	 4.677193e+05
260 	 3.056027e+02 	 4.668641e+05
260 	 3.112620e+02 	 4.660399e+05
260 	 3.169213e+02 	 4.652452e+05
260 	 3.225806e+02 	 4.644784e+05
260 	 3.282400e+02 	 4.637380e+05
260 	 3.338993e+02 	 4.630227e+05
260 	 3.395586e+02 	 4.623312e+05
260 	 3.452179e+02 	 4.616625e+05
260 	 3.508772e+02 	 4.610152e+05
260 	 3.565365e+02 	 4.603886e+05
260 	 3.621958e+02 	 4.597815e+05
260 	 3.678551e+02 	 4.591931e+05
260 	 3.735144e+02 	 4.586225e+05
260 	 3.791737e+02 	 4.580690e+05
260 	 3.848331e+02 	 4.575317e+05
260 	 3.904924e+02 	 4.570101e+05
260 	 3.961517e+02 	 4.565033e+05
260 	 4.018110e+02 	 4.560108e+05
260 	 4.074703e+02 	 4.555320e+05
260 	 4.131296e+02 	 4.550663e+05
260 	 4.187889e+02 	 4.546131e+05
260 	 4.244482e+02 	 4.541721e+05
260 	 4.301075e+02 	 4.537427e+05
260 	 4.357668e+02 	 4.533244e+05
260 	 4.414261e+02 	 4.529168e+05
260 	 4.470855e+02 	 4.525196e+05
260 	 4.527448e+02 	 4.521323e+05
260 	 4.584041e+02 	 4.517546e+05
260 	 4.640634e+02 	 4.513861e+05
260 	 4.697227e+02 	 4.510264e+05
260 	 4.753820e+02 	 4.506753e+05
260 	 4.810413e+02 	 4.503325e+05
260 	 4.867006e+02 	 4.499977e+05
260 	 4.923599e+02 	 4.496705e+05
260 	 4.980192e+02 	 4.493508e+05
260 	 5.036786e+02 	 4.490383e+05
260 	 5.093379e+02 	 4.487327e+05
260 	 5.149972e+02 	 4.484338e+05
260 	 5.206565e+02 	 4.481414e+05
260 	 5.263158e+02 	 4.478554e+05
260 	 5.319751e+02 	 4.475754e+05
260 	 5.376344e+02 	 4.473012e+05
260 	 5.432937e+02 	 4.470329e+05
260 	 5.489530e+02 	 4.467700e+05
260 	 5.546123e+02 	 4.465125e+05
260 	 5.602716e+02 	 4.462602e+05
260 	 5.659310e+02 	 4.460130e+05
260 	 5.715903e+02 	 4.457706e+05
260 	 5.772496e+02 	 4.455330e+05
260 	 5.829089e+02 	 4.453000e+05
260 	 5.885682e+02 	 4.450715e+05
260 	 5.942275e+02 	 4.448474e+05
260 	 5.998868e+02 	 4.446275e+05
260 	 6.055461e+02 	 4.444116e+05
260 	 6.112054e+02 	 4.441998e+05
260 	 6.168647e+02 	 4.439919e+05
260 	 6.225241e+02 	 4.437877e+05
260 	 6.281834e+02 	 4.435873e+05
260 	 6.338427e+02 	 4.433904e+05
260 	 6.395020e+02 	 4.431970e+05
260 	 6.451613e+02 	 4.430070e+05
260 	 6.508206e+02 	 4.428203e+05
260 	 6.564799e+02 	 4.426368e+05
260 	 6.621392e+02 	 4.424564e+05
260 	 6.677985e+02 	 4.422791e+05
260 	 6.734578e+02 	 4.421048e+05
260 	 6.791171e+02 	 4.419334e+05
260 	 6.847765e+02 	 4.417648e+05
260 	 6.904358e+02 	 4.415990e+05
260 	 6.960951e+02 	 4.414359e+05
260 	 7.017544e+02 	 4.412754e+05
260 	 7.074137e+02 	 4.411175e+05
260 	 7.130730e+02 	 4.409621e+05
260 	 7.187323e+02 	 4.408091e+05
260 	 7.243916e+02 	 4.406585e+05
260 	 7.300509e+02 	 4.405103e+05
260 	 7.357102e+02 	 4.403643e+05
260 	 7.413696e+02 	 4.402206e+05
260 	 7.470289e+02 	 4.400790e+05
260 	 7.526882e+02 	 4.399396e+05
260 	 7.583475e+02 	 4.398023e+05
260 	 7.640068e+02 	 4.396670e+05
260 	 7.696661e+02 	 4.395337e+05
260 	 7.753254e+02 	 4.394023e+05
260 	 7.809847e+02 	 4.392728e+05
260 	 7.866440e+02 	 4.391452e+05
260 	 7.923033e+02 	 4.390194e+05
260 	 7.979626e+02 	 4.388954e+05
260 	 8.036220e+02 	 4.387732e+05
260 	 8.092813e+02 	 4.386526e+05
260 	 8.149406e+02 	 4.385338e+05
260 	 8.205999e+02 	 4.384165e+05
260 	 8.262592e+02 	 4.383009e+05
260 	 8.319185e+02 	 4.381869e+05
260 	 8.375778e+02 	 4.380743e+05
260 	 8.432371e+02 	 4.379633e+05
260 	 8.488964e+02 	 4.378538e+05
260 	 8.545557e+02 	 4.377458e+05
260 	 8.602151e+02 	 4.376391e+05
260 	 8.658744e+02 	 4.375339e+05
260 	 8.715337e+02 	 4.374300e+05
260 	 8.771930e+02 	 4.373274e+05
260 	 8.828523e+02 	 4.372262e+05
260 	 8.885116e+02 	 4.371263e+05
260 	 8.941709e+02 	 4.370276e+05
260 	 8.998302e+02 	 4.369302e+05
260 	 9.054895e+02 	 4.368339e+05
260 	 9.111488e+02 	 4.367389e+05
260 	 9.168081e+02 	 4.366451e+05
260 	 9.224675e+02 	 4.365524e+05
260 	 9.281268e+02 	 4.364608e+05
260 	 9.337861e+02 	 4.363704e+05
260 	 9.394454e+02 	 4.362810e+05
260 	 9.451047e+02 	 4.361927e+05
260 	 9.507640e+02 	 4.361054e+05
260 	 9.564233e+02 	 4.360192e+05
260 	 9.620826e+02 	 4.359340e+05
261 	 6.225241e+01 	 6.509356e+05
261 	 6.791171e+01 	 6.319479e+05
261 	 7.357102e+01 	 6.158814e+05
261 	 7.923033e+01 	 6.021101e+05
261 	 8.488964e+01 	 5.901750e+05
261 	 9.054895e+01 	 5.797317e+05
261 	 9.620826e+01 	 5.705171e+05
261 	 1.018676e+02 	 5.623264e+05
261 	 1.075269e+02 	 5.549978e+05
261 	 1.131862e+02 	 5.484021e+05
261 	 1.188455e+02 	 5.424345e+05
261 	 1.245048e+02 	 5.370094e+05
261 	 1.301641e+02 	 5.320561e+05
261 	 1.358234e+02 	 5.275156e+05
261 	 1.414827e+02 	 5.233383e+05
261 	 1.471420e+02 	 5.194823e+05
261 	 1.528014e+02 	 5.159120e+05
261 	 1.584607e+02 	 5.125967e+05
261 	 1.641200e+02 	 5.095100e+05
261 	 1.697793e+02 	 5.066291e+05
261 	 1.754386e+02 	 5.039341e+05
261 	 1.810979e+02 	 5.014075e+05
261 	 1.867572e+02 	 4.990341e+05
261 	 1.924165e+02 	 4.968002e+05
261 	 1.980758e+02 	 4.946940e+05
261 	 2.037351e+02 	 4.927048e+05
261 	 2.093945e+02 	 4.908232e+05
261 	 2.150538e+02 	 4.890405e+05
261 	 2.207131e+02 	 4.873493e+05
261 	 2.263724e+02 	 4.857427e+05
261 	 2.320317e+02 	 4.842144e+05
261 	 2.376910e+02 	 4.827589e+05
261 	 2.433503e+02 	 4.813711e+05
261 	 2.490096e+02 	 4.800464e+05
261 	 2.546689e+02 	 4.787805e+05
261 	 2.603282e+02 	 4.775697e+05
261 	 2.659875e+02 	 4.764104e+05
261 	 2.716469e+02 	 4.752994e+05
261 	 2.773062e+02 	 4.742338e+05
261 	 2.829655e+02 	 4.732108e+05
261 	 2.886248e+02 	 4.722279e+05
261 	 2.942841e+02 	 4.712828e+05
261 	 2.999434e+02 	 4.703734e+05
261 	 3.056027e+02 	 4.694976e+05
261 	 3.112620e+02 	 4.686537e+05
261 	 3.169213e+02 	 4.678400e+05
261 	 3.225806e+02 	 4.670548e+05
261 	 3.282400e+02 	 4.662966e+05
261 	 3.338993e+02 	 4.655642e+05
261 	 3.395586e+02 	 4.648562e+05
261 	 3.452179e+02 	 4.641714e+05
261 	 3.508772e+02 	 4.635087e+05
261 	 3.565365e+02 	 4.628670e+05
261 	 3.621958e+02 	 4.622454e+05
261 	 3.678551e+02 	 4.616429e+05
261 	 3.735144e+02 	 4.610587e+05
261 	 3.791737e+02 	 4.604919e+05
261 	 3.848331e+02 	 4.599417e+05
261 	 3.904924e+02 	 4.594076e+05
261 	 3.961517e+02 	 4.588886e+05
261 	 4.018110e+02 	 4.583843e+05
261 	 4.074703e+02 	 4.578941e+05
261 	 4.131296e+02 	 4.574172e+05
261 	 4.187889e+02 	 4.569532e+05
261 	 4.244482e+02 	 4.565016e+05
