Table: Internal Energy [Saturated Tank]
Total Nitrous Mass Per Nitrous Tank Vol {Kg/m^3} 	 Temperature {K} 	 Specific Internal Energy (Per Kg Total Nitrous) {J/Kg}
3.452179e+02 	 242 	 4.187191e+05
3.452179e+02 	 243 	 4.210091e+05
3.452179e+02 	 244 	 4.233089e+05
3.452179e+02 	 245 	 4.256201e+05
3.452179e+02 	 246 	 4.279485e+05
3.452179e+02 	 247 	 4.302813e+05
3.452179e+02 	 248 	 4.326232e+05
3.452179e+02 	 249 	 4.349771e+05
3.452179e+02 	 250 	 4.373502e+05
3.452179e+02 	 251 	 4.397268e+05
3.452179e+02 	 252 	 4.421152e+05
3.452179e+02 	 253 	 4.445142e+05
3.452179e+02 	 254 	 4.469325e+05
3.452179e+02 	 255 	 4.493561e+05
3.452179e+02 	 256 	 4.517911e+05
3.452179e+02 	 257 	 4.542463e+05
3.452179e+02 	 258 	 4.567055e+05
3.452179e+02 	 259 	 4.591783e+05
3.452179e+02 	 260 	 4.616625e+05
3.452179e+02 	 261 	 4.641714e+05
3.452179e+02 	 262 	 4.666834e+05
3.452179e+02 	 263 	 4.692081e+05
3.452179e+02 	 264 	 4.717569e+05
3.452179e+02 	 265 	 4.743095e+05
3.452179e+02 	 266 	 4.768771e+05
3.452179e+02 	 267 	 4.794689e+05
3.452179e+02 	 268 	 4.820674e+05
3.452179e+02 	 269 	 4.846891e+05
3.452179e+02 	 270 	 4.873181e+05
3.452179e+02 	 271 	 4.899614e+05
3.452179e+02 	 272 	 4.926330e+05
3.452179e+02 	 273 	 4.953099e+05
3.452179e+02 	 274 	 4.980024e+05
3.452179e+02 	 275 	 5.007280e+05
3.452179e+02 	 276 	 5.034580e+05
3.452179e+02 	 277 	 5.062150e+05
3.452179e+02 	 278 	 5.089868e+05
3.452179e+02 	 279 	 5.117838e+05
3.452179e+02 	 280 	 5.145890e+05
3.452179e+02 	 281 	 5.174162e+05
3.452179e+02 	 282 	 5.202848e+05
3.452179e+02 	 283 	 5.231508e+05
3.452179e+02 	 284 	 5.260733e+05
3.452179e+02 	 285 	 5.289948e+05
3.452179e+02 	 286 	 5.319500e+05
3.452179e+02 	 287 	 5.349264e+05
3.452179e+02 	 288 	 5.379368e+05
3.452179e+02 	 289 	 5.409401e+05
3.452179e+02 	 290 	 5.440177e+05
3.452179e+02 	 291 	 5.471352e+05
3.452179e+02 	 292 	 5.502405e+05
3.452179e+02 	 293 	 5.534203e+05
3.452179e+02 	 294 	 5.565719e+05
3.452179e+02 	 295 	 5.598299e+05
3.452179e+02 	 296 	 5.630392e+05
3.452179e+02 	 297 	 5.663843e+05
3.452179e+02 	 298 	 5.697571e+05
3.452179e+02 	 299 	 5.730669e+05
3.452179e+02 	 300 	 5.765293e+05
3.452179e+02 	 301 	 5.800476e+05
3.452179e+02 	 302 	 5.834120e+05
3.452179e+02 	 303 	 5.870050e+05
3.452179e+02 	 304 	 5.906483e+05
3.452179e+02 	 305 	 5.938652e+05
3.452179e+02 	 306 	 5.973897e+05
3.452179e+02 	 307 	 6.008036e+05
3.452179e+02 	 308 	 6.039503e+05
3.508772e+02 	 240 	 4.137726e+05
3.508772e+02 	 241 	 4.160388e+05
3.508772e+02 	 242 	 4.183079e+05
3.508772e+02 	 243 	 4.205867e+05
3.508772e+02 	 244 	 4.228750e+05
3.508772e+02 	 245 	 4.251745e+05
3.508772e+02 	 246 	 4.274909e+05
3.508772e+02 	 247 	 4.298116e+05
3.508772e+02 	 248 	 4.321412e+05
3.508772e+02 	 249 	 4.344826e+05
3.508772e+02 	 250 	 4.368429e+05
3.508772e+02 	 251 	 4.392065e+05
3.508772e+02 	 252 	 4.415817e+05
3.508772e+02 	 253 	 4.439674e+05
3.508772e+02 	 254 	 4.463719e+05
3.508772e+02 	 255 	 4.487817e+05
3.508772e+02 	 256 	 4.512026e+05
3.508772e+02 	 257 	 4.536433e+05
3.508772e+02 	 258 	 4.560881e+05
3.508772e+02 	 259 	 4.585461e+05
3.508772e+02 	 260 	 4.610152e+05
3.508772e+02 	 261 	 4.635087e+05
3.508772e+02 	 262 	 4.660051e+05
3.508772e+02 	 263 	 4.685142e+05
3.508772e+02 	 264 	 4.710467e+05
3.508772e+02 	 265 	 4.735830e+05
3.508772e+02 	 266 	 4.761341e+05
3.508772e+02 	 267 	 4.787089e+05
3.508772e+02 	 268 	 4.812902e+05
3.508772e+02 	 269 	 4.838943e+05
3.508772e+02 	 270 	 4.865056e+05
3.508772e+02 	 271 	 4.891310e+05
3.508772e+02 	 272 	 4.917841e+05
3.508772e+02 	 273 	 4.944424e+05
3.508772e+02 	 274 	 4.971161e+05
3.508772e+02 	 275 	 4.998221e+05
3.508772e+02 	 276 	 5.025326e+05
3.508772e+02 	 277 	 5.052696e+05
3.508772e+02 	 278 	 5.080210e+05
3.508772e+02 	 279 	 5.107972e+05
3.508772e+02 	 280 	 5.135815e+05
3.508772e+02 	 281 	 5.163874e+05
3.508772e+02 	 282 	 5.192338e+05
3.508772e+02 	 283 	 5.220779e+05
3.508772e+02 	 284 	 5.249771e+05
3.508772e+02 	 285 	 5.278755e+05
3.508772e+02 	 286 	 5.308070e+05
3.508772e+02 	 287 	 5.337592e+05
3.508772e+02 	 288 	 5.367447e+05
3.508772e+02 	 289 	 5.397236e+05
3.508772e+02 	 290 	 5.427749e+05
3.508772e+02 	 291 	 5.458652e+05
3.508772e+02 	 292 	 5.489439e+05
3.508772e+02 	 293 	 5.520953e+05
3.508772e+02 	 294 	 5.552195e+05
3.508772e+02 	 295 	 5.584472e+05
3.508772e+02 	 296 	 5.616279e+05
3.508772e+02 	 297 	 5.649406e+05
3.508772e+02 	 298 	 5.682803e+05
3.508772e+02 	 299 	 5.715589e+05
3.508772e+02 	 300 	 5.749854e+05
3.508772e+02 	 301 	 5.784660e+05
3.508772e+02 	 302 	 5.817969e+05
3.508772e+02 	 303 	 5.853485e+05
3.508772e+02 	 304 	 5.889472e+05
3.508772e+02 	 305 	 5.921303e+05
3.508772e+02 	 306 	 5.956063e+05
3.508772e+02 	 307 	 5.989661e+05
3.508772e+02 	 308 	 6.020455e+05
3.565365e+02 	 240 	 4.133958e+05
3.565365e+02 	 241 	 4.156514e+05
3.565365e+02 	 242 	 4.179098e+05
3.565365e+02 	 243 	 4.201777e+05
3.565365e+02 	 244 	 4.224549e+05
3.565365e+02 	 245 	 4.247431e+05
3.565365e+02 	 246 	 4.270478e+05
3.565365e+02 	 247 	 4.293569e+05
3.565365e+02 	 248 	 4.316746e+05
3.565365e+02 	 249 	 4.340039e+05
3.565365e+02 	 250 	 4.363516e+05
3.565365e+02 	 251 	 4.387028e+05
3.565365e+02 	 252 	 4.410652e+05
3.565365e+02 	 253 	 4.434379e+05
3.565365e+02 	 254 	 4.458292e+05
3.565365e+02 	 255 	 4.482255e+05
3.565365e+02 	 256 	 4.506328e+05
3.565365e+02 	 257 	 4.530595e+05
3.565365e+02 	 258 	 4.554902e+05
3.565365e+02 	 259 	 4.579339e+05
3.565365e+02 	 260 	 4.603886e+05
3.565365e+02 	 261 	 4.628670e+05
3.565365e+02 	 262 	 4.653484e+05
3.565365e+02 	 263 	 4.678422e+05
3.565365e+02 	 264 	 4.703590e+05
3.565365e+02 	 265 	 4.728796e+05
3.565365e+02 	 266 	 4.754147e+05
3.565365e+02 	 267 	 4.779729e+05
3.565365e+02 	 268 	 4.805377e+05
3.565365e+02 	 269 	 4.831248e+05
3.565365e+02 	 270 	 4.857189e+05
3.565365e+02 	 271 	 4.883269e+05
3.565365e+02 	 272 	 4.909621e+05
3.565365e+02 	 273 	 4.936025e+05
3.565365e+02 	 274 	 4.962579e+05
3.565365e+02 	 275 	 4.989450e+05
3.565365e+02 	 276 	 5.016366e+05
3.565365e+02 	 277 	 5.043541e+05
3.565365e+02 	 278 	 5.070859e+05
3.565365e+02 	 279 	 5.098419e+05
3.565365e+02 	 280 	 5.126060e+05
3.565365e+02 	 281 	 5.153913e+05
3.565365e+02 	 282 	 5.182162e+05
3.565365e+02 	 283 	 5.210390e+05
3.565365e+02 	 284 	 5.239156e+05
3.565365e+02 	 285 	 5.267918e+05
3.565365e+02 	 286 	 5.297002e+05
3.565365e+02 	 287 	 5.326290e+05
3.565365e+02 	 288 	 5.355904e+05
3.565365e+02 	 289 	 5.385457e+05
3.565365e+02 	 290 	 5.415715e+05
3.565365e+02 	 291 	 5.446356e+05
3.565365e+02 	 292 	 5.476886e+05
3.565365e+02 	 293 	 5.508124e+05
3.565365e+02 	 294 	 5.539100e+05
3.565365e+02 	 295 	 5.571084e+05
3.565365e+02 	 296 	 5.602614e+05
3.565365e+02 	 297 	 5.635426e+05
3.565365e+02 	 298 	 5.668503e+05
3.565365e+02 	 299 	 5.700987e+05
3.565365e+02 	 300 	 5.734906e+05
3.565365e+02 	 301 	 5.769346e+05
3.565365e+02 	 302 	 5.802331e+05
3.565365e+02 	 303 	 5.837446e+05
3.565365e+02 	 304 	 5.873001e+05
3.565365e+02 	 305 	 5.904504e+05
3.565365e+02 	 306 	 5.938796e+05
3.565365e+02 	 307 	 5.971869e+05
3.565365e+02 	 308 	 6.002011e+05
3.621958e+02 	 240 	 4.130308e+05
3.621958e+02 	 241 	 4.152760e+05
3.621958e+02 	 242 	 4.175241e+05
3.621958e+02 	 243 	 4.197814e+05
3.621958e+02 	 244 	 4.220479e+05
3.621958e+02 	 245 	 4.243252e+05
3.621958e+02 	 246 	 4.266186e+05
3.621958e+02 	 247 	 4.289163e+05
3.621958e+02 	 248 	 4.312226e+05
3.621958e+02 	 249 	 4.335401e+05
3.621958e+02 	 250 	 4.358758e+05
3.621958e+02 	 251 	 4.382148e+05
3.621958e+02 	 252 	 4.405649e+05
3.621958e+02 	 253 	 4.429250e+05
3.621958e+02 	 254 	 4.453033e+05
3.621958e+02 	 255 	 4.476867e+05
3.621958e+02 	 256 	 4.500808e+05
3.621958e+02 	 257 	 4.524940e+05
3.621958e+02 	 258 	 4.549110e+05
3.621958e+02 	 259 	 4.573409e+05
3.621958e+02 	 260 	 4.597815e+05
3.621958e+02 	 261 	 4.622454e+05
3.621958e+02 	 262 	 4.647123e+05
3.621958e+02 	 263 	 4.671913e+05
3.621958e+02 	 264 	 4.696929e+05
3.621958e+02 	 265 	 4.721981e+05
3.621958e+02 	 266 	 4.747177e+05
3.621958e+02 	 267 	 4.772600e+05
3.621958e+02 	 268 	 4.798087e+05
3.621958e+02 	 269 	 4.823793e+05
3.621958e+02 	 270 	 4.849568e+05
3.621958e+02 	 271 	 4.875480e+05
3.621958e+02 	 272 	 4.901658e+05
3.621958e+02 	 273 	 4.927887e+05
3.621958e+02 	 274 	 4.954266e+05
3.621958e+02 	 275 	 4.980953e+05
3.621958e+02 	 276 	 5.007686e+05
3.621958e+02 	 277 	 5.034673e+05
3.621958e+02 	 278 	 5.061800e+05
3.621958e+02 	 279 	 5.089164e+05
3.621958e+02 	 280 	 5.116610e+05
3.621958e+02 	 281 	 5.144264e+05
3.621958e+02 	 282 	 5.172304e+05
3.621958e+02 	 283 	 5.200326e+05
3.621958e+02 	 284 	 5.228874e+05
3.621958e+02 	 285 	 5.257419e+05
3.621958e+02 	 286 	 5.286280e+05
3.621958e+02 	 287 	 5.315341e+05
3.621958e+02 	 288 	 5.344722e+05
3.621958e+02 	 289 	 5.374045e+05
3.621958e+02 	 290 	 5.404057e+05
3.621958e+02 	 291 	 5.434444e+05
3.621958e+02 	 292 	 5.464724e+05
3.621958e+02 	 293 	 5.495695e+05
3.621958e+02 	 294 	 5.526414e+05
3.621958e+02 	 295 	 5.558114e+05
3.621958e+02 	 296 	 5.589376e+05
3.621958e+02 	 297 	 5.621884e+05
3.621958e+02 	 298 	 5.654650e+05
3.621958e+02 	 299 	 5.686842e+05
3.621958e+02 	 300 	 5.720425e+05
3.621958e+02 	 301 	 5.754511e+05
3.621958e+02 	 302 	 5.787182e+05
3.621958e+02 	 303 	 5.821908e+05
3.621958e+02 	 304 	 5.857045e+05
3.621958e+02 	 305 	 5.888231e+05
3.621958e+02 	 306 	 5.922068e+05
3.621958e+02 	 307 	 5.954633e+05
3.621958e+02 	 308 	 5.984143e+05
3.678551e+02 	 240 	 4.126771e+05
3.678551e+02 	 241 	 4.149123e+05
3.678551e+02 	 242 	 4.171502e+05
3.678551e+02 	 243 	 4.193973e+05
3.678551e+02 	 244 	 4.216535e+05
3.678551e+02 	 245 	 4.239201e+05
3.678551e+02 	 246 	 4.262026e+05
3.678551e+02 	 247 	 4.284893e+05
3.678551e+02 	 248 	 4.307844e+05
3.678551e+02 	 249 	 4.330906e+05
3.678551e+02 	 250 	 4.354145e+05
3.678551e+02 	 251 	 4.377418e+05
3.678551e+02 	 252 	 4.400799e+05
3.678551e+02 	 253 	 4.424279e+05
3.678551e+02 	 254 	 4.447937e+05
3.678551e+02 	 255 	 4.471645e+05
3.678551e+02 	 256 	 4.495458e+05
3.678551e+02 	 257 	 4.519458e+05
3.678551e+02 	 258 	 4.543497e+05
3.678551e+02 	 259 	 4.567661e+05
3.678551e+02 	 260 	 4.591931e+05
3.678551e+02 	 261 	 4.616429e+05
3.678551e+02 	 262 	 4.640957e+05
3.678551e+02 	 263 	 4.665604e+05
3.678551e+02 	 264 	 4.690472e+05
3.678551e+02 	 265 	 4.715377e+05
3.678551e+02 	 266 	 4.740422e+05
3.678551e+02 	 267 	 4.765690e+05
3.678551e+02 	 268 	 4.791021e+05
3.678551e+02 	 269 	 4.816567e+05
3.678551e+02 	 270 	 4.842181e+05
3.678551e+02 	 271 	 4.867931e+05
3.678551e+02 	 272 	 4.893940e+05
3.678551e+02 	 273 	 4.920001e+05
3.678551e+02 	 274 	 4.946208e+05
3.678551e+02 	 275 	 4.972717e+05
3.678551e+02 	 276 	 4.999273e+05
3.678551e+02 	 277 	 5.026077e+05
3.678551e+02 	 278 	 5.053020e+05
3.678551e+02 	 279 	 5.080195e+05
3.678551e+02 	 280 	 5.107451e+05
3.678551e+02 	 281 	 5.134911e+05
3.678551e+02 	 282 	 5.162749e+05
3.678551e+02 	 283 	 5.190571e+05
3.678551e+02 	 284 	 5.218908e+05
3.678551e+02 	 285 	 5.247243e+05
3.678551e+02 	 286 	 5.275888e+05
3.678551e+02 	 287 	 5.304729e+05
3.678551e+02 	 288 	 5.333884e+05
3.678551e+02 	 289 	 5.362986e+05
3.678551e+02 	 290 	 5.392759e+05
3.678551e+02 	 291 	 5.422898e+05
3.678551e+02 	 292 	 5.452936e+05
3.678551e+02 	 293 	 5.483649e+05
3.678551e+02 	 294 	 5.514118e+05
3.678551e+02 	 295 	 5.545544e+05
3.678551e+02 	 296 	 5.576545e+05
3.678551e+02 	 297 	 5.608759e+05
3.678551e+02 	 298 	 5.641223e+05
3.678551e+02 	 299 	 5.673132e+05
3.678551e+02 	 300 	 5.706390e+05
3.678551e+02 	 301 	 5.740133e+05
3.678551e+02 	 302 	 5.772499e+05
3.678551e+02 	 303 	 5.806849e+05
3.678551e+02 	 304 	 5.841580e+05
3.678551e+02 	 305 	 5.872458e+05
3.678551e+02 	 306 	 5.905854e+05
3.678551e+02 	 307 	 5.937927e+05
3.678551e+02 	 308 	 5.966825e+05
3.678551e+02 	 309 	 5.944957e+05
3.735144e+02 	 240 	 4.123340e+05
3.735144e+02 	 241 	 4.145595e+05
3.735144e+02 	 242 	 4.167877e+05
3.735144e+02 	 243 	 4.190249e+05
3.735144e+02 	 244 	 4.212709e+05
3.735144e+02 	 245 	 4.235273e+05
3.735144e+02 	 246 	 4.257992e+05
3.735144e+02 	 247 	 4.280753e+05
3.735144e+02 	 248 	 4.303596e+05
3.735144e+02 	 249 	 4.326548e+05
3.735144e+02 	 250 	 4.349673e+05
3.735144e+02 	 251 	 4.372831e+05
3.735144e+02 	 252 	 4.396096e+05
3.735144e+02 	 253 	 4.419459e+05
3.735144e+02 	 254 	 4.442995e+05
3.735144e+02 	 255 	 4.466581e+05
3.735144e+02 	 256 	 4.490271e+05
3.735144e+02 	 257 	 4.514143e+05
3.735144e+02 	 258 	 4.538053e+05
3.735144e+02 	 259 	 4.562087e+05
3.735144e+02 	 260 	 4.586225e+05
3.735144e+02 	 261 	 4.610587e+05
3.735144e+02 	 262 	 4.634978e+05
3.735144e+02 	 263 	 4.659486e+05
3.735144e+02 	 264 	 4.684211e+05
3.735144e+02 	 265 	 4.708972e+05
3.735144e+02 	 266 	 4.733872e+05
3.735144e+02 	 267 	 4.758989e+05
3.735144e+02 	 268 	 4.784169e+05
3.735144e+02 	 269 	 4.809560e+05
3.735144e+02 	 270 	 4.835018e+05
3.735144e+02 	 271 	 4.860610e+05
3.735144e+02 	 272 	 4.886455e+05
3.735144e+02 	 273 	 4.912353e+05
3.735144e+02 	 274 	 4.938394e+05
3.735144e+02 	 275 	 4.964731e+05
3.735144e+02 	 276 	 4.991115e+05
3.735144e+02 	 277 	 5.017742e+05
3.735144e+02 	 278 	 5.044506e+05
3.735144e+02 	 279 	 5.071497e+05
3.735144e+02 	 280 	 5.098569e+05
3.735144e+02 	 281 	 5.125842e+05
3.735144e+02 	 282 	 5.153483e+05
3.735144e+02 	 283 	 5.181112e+05
3.735144e+02 	 284 	 5.209243e+05
3.735144e+02 	 285 	 5.237375e+05
3.735144e+02 	 286 	 5.265811e+05
3.735144e+02 	 287 	 5.294439e+05
3.735144e+02 	 288 	 5.323375e+05
3.735144e+02 	 289 	 5.352261e+05
3.735144e+02 	 290 	 5.381802e+05
3.735144e+02 	 291 	 5.411703e+05
3.735144e+02 	 292 	 5.441506e+05
3.735144e+02 	 293 	 5.471968e+05
3.735144e+02 	 294 	 5.502196e+05
3.735144e+02 	 295 	 5.533354e+05
3.735144e+02 	 296 	 5.564103e+05
3.735144e+02 	 297 	 5.596031e+05
3.735144e+02 	 298 	 5.628203e+05
3.735144e+02 	 299 	 5.659837e+05
3.735144e+02 	 300 	 5.692780e+05
3.735144e+02 	 301 	 5.726190e+05
3.735144e+02 	 302 	 5.758261e+05
3.735144e+02 	 303 	 5.792245e+05
3.735144e+02 	 304 	 5.826583e+05
3.735144e+02 	 305 	 5.857163e+05
3.735144e+02 	 306 	 5.890132e+05
3.735144e+02 	 307 	 5.921728e+05
3.735144e+02 	 308 	 5.950032e+05
3.735144e+02 	 309 	 5.928678e+05
3.791737e+02 	 240 	 4.120013e+05
3.791737e+02 	 241 	 4.142173e+05
3.791737e+02 	 242 	 4.164360e+05
3.791737e+02 	 243 	 4.186636e+05
3.791737e+02 	 244 	 4.208999e+05
3.791737e+02 	 245 	 4.231463e+05
3.791737e+02 	 246 	 4.254078e+05
3.791737e+02 	 247 	 4.276736e+05
3.791737e+02 	 248 	 4.299474e+05
3.791737e+02 	 249 	 4.322319e+05
3.791737e+02 	 250 	 4.345334e+05
3.791737e+02 	 251 	 4.368382e+05
3.791737e+02 	 252 	 4.391534e+05
3.791737e+02 	 253 	 4.414782e+05
3.791737e+02 	 254 	 4.438201e+05
3.791737e+02 	 255 	 4.461668e+05
3.791737e+02 	 256 	 4.485238e+05
3.791737e+02 	 257 	 4.508986e+05
3.791737e+02 	 258 	 4.532772e+05
3.791737e+02 	 259 	 4.556680e+05
3.791737e+02 	 260 	 4.580690e+05
3.791737e+02 	 261 	 4.604919e+05
3.791737e+02 	 262 	 4.629177e+05
3.791737e+02 	 263 	 4.653551e+05
3.791737e+02 	 264 	 4.678137e+05
3.791737e+02 	 265 	 4.702759e+05
3.791737e+02 	 266 	 4.727517e+05
3.791737e+02 	 267 	 4.752488e+05
3.791737e+02 	 268 	 4.777522e+05
3.791737e+02 	 269 	 4.802763e+05
3.791737e+02 	 270 	 4.828069e+05
3.791737e+02 	 271 	 4.853508e+05
3.791737e+02 	 272 	 4.879195e+05
3.791737e+02 	 273 	 4.904933e+05
3.791737e+02 	 274 	 4.930814e+05
3.791737e+02 	 275 	 4.956984e+05
3.791737e+02 	 276 	 4.983201e+05
3.791737e+02 	 277 	 5.009656e+05
3.791737e+02 	 278 	 5.036246e+05
3.791737e+02 	 279 	 5.063058e+05
3.791737e+02 	 280 	 5.089953e+05
3.791737e+02 	 281 	 5.117043e+05
3.791737e+02 	 282 	 5.144495e+05
3.791737e+02 	 283 	 5.171936e+05
3.791737e+02 	 284 	 5.199868e+05
3.791737e+02 	 285 	 5.227802e+05
3.791737e+02 	 286 	 5.256034e+05
3.791737e+02 	 287 	 5.284456e+05
3.791737e+02 	 288 	 5.313179e+05
3.791737e+02 	 289 	 5.341856e+05
3.791737e+02 	 290 	 5.371173e+05
3.791737e+02 	 291 	 5.400841e+05
3.791737e+02 	 292 	 5.430417e+05
3.791737e+02 	 293 	 5.460636e+05
3.791737e+02 	 294 	 5.490629e+05
3.791737e+02 	 295 	 5.521529e+05
3.791737e+02 	 296 	 5.552033e+05
3.791737e+02 	 297 	 5.583683e+05
3.791737e+02 	 298 	 5.615572e+05
3.791737e+02 	 299 	 5.646940e+05
3.791737e+02 	 300 	 5.679576e+05
3.791737e+02 	 301 	 5.712663e+05
3.791737e+02 	 302 	 5.744447e+05
3.791737e+02 	 303 	 5.778078e+05
3.791737e+02 	 304 	 5.812034e+05
3.791737e+02 	 305 	 5.842324e+05
3.791737e+02 	 306 	 5.874880e+05
3.791737e+02 	 307 	 5.906012e+05
3.791737e+02 	 308 	 5.933740e+05
3.791737e+02 	 309 	 5.912885e+05
3.848331e+02 	 240 	 4.116783e+05
3.848331e+02 	 241 	 4.138851e+05
3.848331e+02 	 242 	 4.160947e+05
3.848331e+02 	 243 	 4.183129e+05
3.848331e+02 	 244 	 4.205397e+05
3.848331e+02 	 245 	 4.227764e+05
3.848331e+02 	 246 	 4.250280e+05
3.848331e+02 	 247 	 4.272837e+05
3.848331e+02 	 248 	 4.295473e+05
3.848331e+02 	 249 	 4.318215e+05
3.848331e+02 	 250 	 4.341122e+05
3.848331e+02 	 251 	 4.364063e+05
3.848331e+02 	 252 	 4.387106e+05
3.848331e+02 	 253 	 4.410243e+05
3.848331e+02 	 254 	 4.433547e+05
3.848331e+02 	 255 	 4.456900e+05
3.848331e+02 	 256 	 4.480353e+05
3.848331e+02 	 257 	 4.503981e+05
3.848331e+02 	 258 	 4.527647e+05
3.848331e+02 	 259 	 4.551432e+05
3.848331e+02 	 260 	 4.575317e+05
3.848331e+02 	 261 	 4.599417e+05
3.848331e+02 	 262 	 4.623547e+05
3.848331e+02 	 263 	 4.647790e+05
3.848331e+02 	 264 	 4.672241e+05
3.848331e+02 	 265 	 4.696728e+05
3.848331e+02 	 266 	 4.721349e+05
3.848331e+02 	 267 	 4.746179e+05
3.848331e+02 	 268 	 4.771071e+05
3.848331e+02 	 269 	 4.796165e+05
3.848331e+02 	 270 	 4.821325e+05
3.848331e+02 	 271 	 4.846614e+05
3.848331e+02 	 272 	 4.872147e+05
3.848331e+02 	 273 	 4.897732e+05
3.848331e+02 	 274 	 4.923457e+05
3.848331e+02 	 275 	 4.949464e+05
3.848331e+02 	 276 	 4.975519e+05
3.848331e+02 	 277 	 5.001807e+05
3.848331e+02 	 278 	 5.028229e+05
3.848331e+02 	 279 	 5.054868e+05
3.848331e+02 	 280 	 5.081589e+05
3.848331e+02 	 281 	 5.108503e+05
3.848331e+02 	 282 	 5.135770e+05
3.848331e+02 	 283 	 5.163029e+05
3.848331e+02 	 284 	 5.190768e+05
3.848331e+02 	 285 	 5.218511e+05
3.848331e+02 	 286 	 5.246545e+05
3.848331e+02 	 287 	 5.274767e+05
3.848331e+02 	 288 	 5.303283e+05
3.848331e+02 	 289 	 5.331757e+05
3.848331e+02 	 290 	 5.360856e+05
3.848331e+02 	 291 	 5.390299e+05
3.848331e+02 	 292 	 5.419654e+05
3.848331e+02 	 293 	 5.449637e+05
3.848331e+02 	 294 	 5.479402e+05
3.848331e+02 	 295 	 5.510051e+05
3.848331e+02 	 296 	 5.540318e+05
3.848331e+02 	 297 	 5.571698e+05
3.848331e+02 	 298 	 5.603312e+05
3.848331e+02 	 299 	 5.634421e+05
3.848331e+02 	 300 	 5.666760e+05
3.848331e+02 	 301 	 5.699534e+05
3.848331e+02 	 302 	 5.731041e+05
3.848331e+02 	 303 	 5.764327e+05
3.848331e+02 	 304 	 5.797913e+05
3.848331e+02 	 305 	 5.827923e+05
3.848331e+02 	 306 	 5.860076e+05
3.848331e+02 	 307 	 5.890759e+05
3.848331e+02 	 308 	 5.917927e+05
3.848331e+02 	 309 	 5.897557e+05
3.904924e+02 	 240 	 4.113646e+05
3.904924e+02 	 241 	 4.135626e+05
3.904924e+02 	 242 	 4.157633e+05
3.904924e+02 	 243 	 4.179724e+05
3.904924e+02 	 244 	 4.201900e+05
3.904924e+02 	 245 	 4.224173e+05
3.904924e+02 	 246 	 4.246592e+05
3.904924e+02 	 247 	 4.269051e+05
3.904924e+02 	 248 	 4.291588e+05
3.904924e+02 	 249 	 4.314229e+05
3.904924e+02 	 250 	 4.337033e+05
3.904924e+02 	 251 	 4.359869e+05
3.904924e+02 	 252 	 4.382806e+05
3.904924e+02 	 253 	 4.405835e+05
3.904924e+02 	 254 	 4.429029e+05
3.904924e+02 	 255 	 4.452270e+05
3.904924e+02 	 256 	 4.475609e+05
3.904924e+02 	 257 	 4.499121e+05
3.904924e+02 	 258 	 4.522669e+05
3.904924e+02 	 259 	 4.546336e+05
3.904924e+02 	 260 	 4.570101e+05
3.904924e+02 	 261 	 4.594076e+05
3.904924e+02 	 262 	 4.618080e+05
3.904924e+02 	 263 	 4.642196e+05
3.904924e+02 	 264 	 4.666516e+05
3.904924e+02 	 265 	 4.690872e+05
3.904924e+02 	 266 	 4.715360e+05
3.904924e+02 	 267 	 4.740052e+05
3.904924e+02 	 268 	 4.764806e+05
3.904924e+02 	 269 	 4.789759e+05
3.904924e+02 	 270 	 4.814776e+05
3.904924e+02 	 271 	 4.839921e+05
3.904924e+02 	 272 	 4.865304e+05
3.904924e+02 	 273 	 4.890740e+05
3.904924e+02 	 274 	 4.916312e+05
3.904924e+02 	 275 	 4.942162e+05
3.904924e+02 	 276 	 4.968060e+05
3.904924e+02 	 277 	 4.994186e+05
3.904924e+02 	 278 	 5.020444e+05
3.904924e+02 	 279 	 5.046916e+05
3.904924e+02 	 280 	 5.073469e+05
3.904924e+02 	 281 	 5.100211e+05
3.904924e+02 	 282 	 5.127299e+05
3.904924e+02 	 283 	 5.154380e+05
3.904924e+02 	 284 	 5.181931e+05
3.904924e+02 	 285 	 5.209489e+05
3.904924e+02 	 286 	 5.237332e+05
3.904924e+02 	 287 	 5.265358e+05
3.904924e+02 	 288 	 5.293674e+05
3.904924e+02 	 289 	 5.321951e+05
3.904924e+02 	 290 	 5.350838e+05
3.904924e+02 	 291 	 5.380063e+05
3.904924e+02 	 292 	 5.409203e+05
3.904924e+02 	 293 	 5.438956e+05
3.904924e+02 	 294 	 5.468500e+05
3.904924e+02 	 295 	 5.498906e+05
3.904924e+02 	 296 	 5.528942e+05
3.904924e+02 	 297 	 5.560061e+05
3.904924e+02 	 298 	 5.591408e+05
3.904924e+02 	 299 	 5.622266e+05
3.904924e+02 	 300 	 5.654316e+05
3.904924e+02 	 301 	 5.686786e+05
3.904924e+02 	 302 	 5.718022e+05
3.904924e+02 	 303 	 5.750975e+05
3.904924e+02 	 304 	 5.784202e+05
3.904924e+02 	 305 	 5.813938e+05
3.904924e+02 	 306 	 5.845701e+05
3.904924e+02 	 307 	 5.875947e+05
3.904924e+02 	 308 	 5.902573e+05
3.904924e+02 	 309 	 5.882673e+05
3.961517e+02 	 240 	 4.110599e+05
3.961517e+02 	 241 	 4.132493e+05
3.961517e+02 	 242 	 4.154413e+05
3.961517e+02 	 243 	 4.176416e+05
3.961517e+02 	 244 	 4.198502e+05
3.961517e+02 	 245 	 4.220684e+05
3.961517e+02 	 246 	 4.243009e+05
3.961517e+02 	 247 	 4.265374e+05
